,logFC,AveExpr,t,P.Value,adj.P.Val,B
TDU_consensed_contig_3076|TPO_consensed_contig_4409,-0.0339800957813,6.49108601429,-0.34391737791,0.737614201668,0.845919587982,-7.20241989628
TDU_consensed_contig_12660|TPO_consensed_contig_35704,0.301640395178,5.09653216539,0.613982082438,0.552138882087,0.713030024159,-6.89927717748
TDU_consensed_contig_35369|TPO_consensed_contig_85862,0.139173819406,4.30370541526,1.1217096825,0.286682866491,0.478806846609,-6.34485283318
TDU_consensed_contig_56821|TPO_consensed_contig_19898,0.0683124546192,1.28077686749,0.322178331915,0.753564149765,0.856467330774,-6.41722351537
TDU_consensed_contig_68449|TPO_consensed_contig_91407,0.167142493309,4.63156562178,1.09267216677,0.298679963229,0.491254176097,-6.42513019481
TDU_consensed_contig_11053|TPO_consensed_contig_39553,0.0857544158878,9.18496401314,0.760827077085,0.463301959795,0.641579528568,-6.96345319969
TDU_consensed_contig_4745|TPO_consensed_contig_27969,-0.070243974752,2.89686387827,-0.445952419126,0.664577292812,0.797674868924,-6.66419631491
TDU_consensed_contig_8405|TPO_consensed_contig_33570,-0.0449320636528,8.2675830733,-0.423355322154,0.680473664611,0.807625512294,-7.19756848769
TDU_consensed_contig_46251|TPO_consensed_contig_32522,0.253565374251,3.61966569481,2.1175448629,0.0586669728733,0.173221272091,-4.8541169299
TDU_consensed_contig_16676|TPO_consensed_contig_13149,-0.156010685421,3.61515487847,-0.479599477002,0.64122660123,0.780251253819,-6.77138532501
TDU_consensed_contig_28098|TPO_consensed_contig_32709,-0.149227415805,4.95385780154,-1.32472741992,0.213031510108,0.398670556253,-6.22062046634
TDU_consensed_contig_33969|TPO_consensed_contig_43357,-0.493299999157,2.584167136,-2.80246947101,0.0177197605864,0.0779487413379,-3.57961860616
TDU_consensed_contig_75315|TPO_consensed_contig_27827,-0.172059203056,4.90199054505,-1.43262873518,0.180707050822,0.357940930515,-6.07707004372
TDU_consensed_contig_60325|TPO_consensed_contig_13545,-0.830151787965,1.90749535183,-3.02727716366,0.0119265490907,0.0605368826853,-3.10108759886
TDU_consensed_contig_9119|TPO_consensed_contig_37763,0.425328095997,2.87880138369,3.10999342761,0.0103135702287,0.0551347613143,-3.04777789855
TDU_consensed_contig_12946|TPO_consensed_contig_38940,0.103600338692,3.6502398869,0.616509743521,0.550531582511,0.711743696391,-6.68522683379
TDU_consensed_contig_12496|TPO_consensed_contig_37721,-0.123734921296,6.74540964069,-0.738181176638,0.476384043907,0.651202739863,-6.99259290576
TDU_consensed_contig_60709|TPO_consensed_contig_84476,0.347592664563,5.45020333601,3.03523898319,0.0117607607654,0.0599268624169,-3.54936687975
TDU_consensed_contig_101853|TPO_consensed_contig_16816,0.0827896218004,6.80734434277,0.887183272405,0.394608096589,0.583584737105,-6.86940755164
TDU_consensed_contig_12648|TPO_consensed_contig_16316,0.00351065099038,1.85906297489,0.0186556670413,0.985461310513,0.992447719497,-6.5774589501
TDU_consensed_contig_12371|TPO_consensed_contig_84318,0.0202695090485,7.00439738344,0.202970226905,0.842990658295,0.912523715374,-7.26942081086
TDU_consensed_contig_33436|TPO_consensed_contig_27538,-0.080221162902,8.19153059604,-1.05505430772,0.314788065554,0.507523335139,-6.71907404166
TDU_consensed_contig_61588|TPO_consensed_contig_105827,-0.0301271399365,1.79770232196,-0.187129787628,0.855082218262,0.91915898578,-6.55008981883
TDU_consensed_contig_27936|TPO_consensed_contig_35859,-0.168017024803,5.51054432478,-1.623661129,0.133697851727,0.29519676903,-5.89704181173
