logFC	AveExpr	t	P.Value	adj.P.Val	B
TDU_consensed_contig_74326|TPO_consensed_contig_47243	3.67412667226842	3.25993703353527	32.9158193834704	4.81863455714316e-12	9.22650026679214e-12	18.3355286537996
TDU_consensed_contig_59383|TPO_consensed_contig_91061	11.7783312555975	12.5445186670757	21.4100824027053	4.37183597476449e-10	6.793309647705e-10	13.5295961031573
TDU_consensed_contig_45891|TPO_consensed_contig_83920	3.82995667186953	4.43580602275065	28.1971235841652	2.45384007879171e-11	4.30486764156515e-11	16.6750314611911
TDU_consensed_contig_80841|TPO_consensed_contig_85983	2.67154804725412	3.18482046990128	26.3436555640753	5.00822962754032e-11	8.49411259191737e-11	15.9941550901238
TDU_consensed_contig_74539|TPO_consensed_contig_37333	4.22105389635748	4.22831030320187	47.9888222388133	8.97882791581771e-14	2.27984152297284e-13	22.24511537851
TDU_consensed_contig_38621|TPO_consensed_contig_16099	2.92290472233841	2.71188905429467	15.0790814912605	1.62460735689065e-08	2.23825328121029e-08	9.9466694299295
TDU_consensed_contig_73880|TPO_consensed_contig_20205	2.60968352947375	2.51775234812493	21.5779322078578	4.03047266013808e-10	6.28206047267531e-10	13.8632551176116
TDU_consensed_contig_42577|TPO_consensed_contig_49292	1.15281444875052	1.37972824981309	5.57262625300741	0.000189219907601614	0.000214873033240592	0.237004973529199
TDU_consensed_contig_27733|TPO_consensed_contig_16166	6.05678423006644	6.64521204632522	17.2588382326904	4.07362085394193e-09	5.85158546278185e-09	11.0602145307865
TDU_consensed_contig_13259|TPO_consensed_contig_13948	3.47067207448166	2.48703231553652	22.9433620723138	2.12597229918838e-10	3.38712046212008e-10	14.4614703364301
TDU_consensed_contig_8818|TPO_consensed_contig_13036	8.52505196688127	8.48449022250918	114.294287409061	9.00788858727434e-18	2.29402057471014e-16	30.548979552711
TDU_consensed_contig_7293|TPO_consensed_contig_37856	0.628302049920042	0.807365685869272	4.49911968734798	0.000982477911229873	0.00108989107248295	-1.41280075051928
TDU_consensed_contig_74796|TPO_consensed_contig_89874	5.14053877084736	4.93705616876351	46.7240251418103	1.19124645211842e-13	2.93745782422445e-13	22.0239699672911
TDU_consensed_contig_35545|TPO_consensed_contig_107904	7.33318333169672	7.20078848004651	119.898833592041	5.41698646833131e-18	2.05571703086999e-16	30.9511492538647
TDU_consensed_contig_74127|TPO_consensed_contig_106173	6.93002541087968	6.88249252149047	117.930134640849	6.45867589395143e-18	2.11515816669394e-16	30.7981449191375
TDU_consensed_contig_13517|TPO_consensed_contig_38353	2.52553888021605	2.58128321855079	6.4748454908326	5.37033134068275e-05	6.21571539256545e-05	1.34534492104627
TDU_consensed_contig_15885|TPO_consensed_contig_12447	0.164735347128939	0.647983394913593	0.564893637222604	0.583869130658643	0.593065252824781	-7.3343730403804
TDU_consensed_contig_38977|TPO_consensed_contig_16040	5.01418422775349	5.11744010446395	67.7020560018447	2.33968669016288e-15	9.2322772098319e-15	25.6855254732493
TDU_consensed_contig_7261|TPO_consensed_contig_8675	6.22118690947257	6.21689026899257	87.9464436464376	1.45648671720138e-16	1.10545764413147e-15	28.2736874002743
TDU_consensed_contig_17492|TPO_consensed_contig_16892	5.70292157411842	6.0147689927039	70.0329668990248	1.6337926539977e-15	6.88078060049031e-15	26.1096317357092
TDU_consensed_contig_46444|TPO_consensed_contig_44648	1.54082352715474	1.67547367125777	11.2621280502073	3.04971490985179e-07	3.88777627120568e-07	7.01624774559012
TDU_consensed_contig_67387|TPO_consensed_contig_41956	1.39405145193424	1.34150515436176	8.33722061665124	5.50889588471942e-06	6.60765786629057e-06	3.95835476461328
TDU_consensed_contig_28343|TPO_consensed_contig_13204	3.37312634585169	3.56025728949033	26.6647604117577	4.4107834030079e-11	7.52208876255988e-11	16.0955935736303
TDU_consensed_contig_36365|TPO_consensed_contig_84776	1.49855745290647	1.48456653697413	11.6057815751329	2.26518833573139e-07	2.90953809692184e-07	7.33821810555169
TDU_consensed_contig_29364|TPO_consensed_contig_84941	3.02704016088133	2.58330210120968	19.1485056272398	1.39337684766803e-09	2.06968735660398e-09	12.5306994694183
TDU_consensed_contig_39043|TPO_consensed_contig_39959	3.44917463849593	3.41309288892432	25.348470594949	7.49744662724296e-11	1.24763588642675e-10	15.5446936653647
TDU_consensed_contig_43151|TPO_consensed_contig_59204	1.23967797365185	2.52768332263987	8.37671308871182	5.27113998453556e-06	6.32825759678367e-06	4.02749307265904
TDU_consensed_contig_13469|TPO_consensed_contig_48867	0.937532749234605	0.610739618345988	5.89417302963524	0.000119256274446052	0.000136381849105407	0.758093184040897
TDU_consensed_contig_42282|TPO_consensed_contig_19644	8.92267042680995	8.80012117153605	135.507939877675	1.4759223717778e-18	1.62154992401271e-16	31.7567626661738
TDU_consensed_contig_37201|TPO_consensed_contig_85445	5.0613302462041	3.87923313257633	29.6473988070215	1.44864881220038e-11	2.60266558090077e-11	17.1430333150645
TDU_consensed_contig_37103|TPO_consensed_contig_34302	2.47568264200042	1.60118112582544	13.4065590803008	5.35188669485187e-08	7.12500417126176e-08	8.73685346848479
TDU_consensed_contig_27826|TPO_consensed_contig_85993	9.09829087486525	8.91540120315045	128.096812788623	2.68283716039455e-18	1.70964431711136e-16	31.3434244014333
TDU_consensed_contig_79960|TPO_consensed_contig_35107	2.18032900965605	1.96420671836313	13.9020746889921	3.70912133234998e-08	4.98915974992489e-08	9.16574070310633
TDU_consensed_contig_79910|TPO_consensed_contig_95972	1.29898416521841	1.43239438025603	8.63217538286527	3.97743469908168e-06	4.80197468206577e-06	4.31949875409886
TDU_consensed_contig_45491|TPO_consensed_contig_36054	0.546462110571924	0.576615220319762	1.93564487198179	0.0799418606893337	0.0842117285866596	-5.82375174896802
TDU_consensed_contig_11472|TPO_consensed_contig_28195	2.03794186502354	2.16469964423883	14.2459520433116	2.89569009520056e-08	3.91857547383475e-08	9.44601377530075
TDU_consensed_contig_63585|TPO_consensed_contig_33368	9.28340633432553	9.19559234809937	125.885430678903	3.22809440971292e-18	1.77589817375944e-16	31.1954846563547
TDU_consensed_contig_77029|TPO_consensed_contig_8511	2.63082148808736	2.32287227858379	12.8087901882184	8.46803472553139e-08	1.11339563520683e-07	8.22381486320737
TDU_consensed_contig_8435|TPO_consensed_contig_36145	4.05355648932875	4.11368927520932	39.0423854797469	7.95816725860881e-13	1.70727049433665e-12	20.1292278152405
TDU_consensed_contig_18338|TPO_consensed_contig_37761	3.43428435126027	2.55864357857354	17.7736648348346	3.00925677137251e-09	4.35900608800714e-09	11.6747220102231
TDU_consensed_contig_8661|TPO_consensed_contig_18694	1.1998711555081	0.966907320589445	5.68060951375854	0.000161785259160422	0.000184176591324925	0.394314783068473
TDU_consensed_contig_33461|TPO_consensed_contig_73286	4.10531400093111	4.2369361602082	39.1247742111898	7.78291591619151e-13	1.67411524679773e-12	20.1521478571861
TDU_consensed_contig_34100|TPO_consensed_contig_28072	1.31490738658076	1.32174013747861	4.47647076596955	0.00101899923936107	0.00112968993927057	-1.56374019443792
TDU_consensed_contig_8715|TPO_consensed_contig_13127	4.15131432292402	4.2282304575922	45.8018550919338	1.47101510120423e-13	3.56051364122929e-13	21.7708938708825
TDU_consensed_contig_59018|TPO_consensed_contig_34417	2.14928964120933	1.8666988076305	9.2996671166974	1.96257372412383e-06	2.39918304314335e-06	4.94057723510155
TDU_consensed_contig_54889|TPO_consensed_contig_13029	6.36655796828025	6.49525506819707	46.4650047878823	1.26343374459609e-13	3.10019036489124e-13	21.9713502215504
TDU_consensed_contig_36106|TPO_consensed_contig_41894	5.45146109777714	5.72704387336393	43.8032412961591	2.35836965198875e-13	5.50425883252792e-13	21.3495537939935
TDU_consensed_contig_39039|TPO_consensed_contig_37735	2.32798345566347	2.23093160298971	16.613680402542	6.0267589885495e-09	8.54508908654334e-09	11.0655524214705
TDU_consensed_contig_11239|TPO_consensed_contig_38100	0.993646931718471	1.06200150955461	4.9414513633186	0.000488613764255575	0.000546881163740908	-0.739485691938969
TDU_consensed_contig_35059|TPO_consensed_contig_19472	6.19849978144306	5.84680419876966	73.7202444700582	9.478544821049e-16	4.42444330190351e-15	26.6509680752249
TDU_consensed_contig_37289|TPO_consensed_contig_33057	0.778996206032132	0.861073129862405	4.75575973622051	0.000652924387227938	0.000727918247803594	-1.00919384407963
TDU_consensed_contig_43240|TPO_consensed_contig_39352	2.94230068285221	3.08299059762718	23.754708624411	1.47888908866567e-10	2.3920729496928e-10	14.8756645491308
TDU_consensed_contig_99562|TPO_consensed_contig_100973	2.55050303538843	2.42425941909875	17.7491974979039	3.05230829315677e-09	4.41893193467345e-09	11.7581363507255
TDU_consensed_contig_57356|TPO_consensed_contig_97398	5.22285213204319	4.9911636405155	59.2441466337592	9.63358603565968e-15	3.12170950699305e-14	24.4355145754046
TDU_consensed_contig_38439|TPO_consensed_contig_40105	7.37874543637318	7.13439903277385	58.564090369661	1.08878556283165e-14	3.46827692014736e-14	24.402435471612
TDU_consensed_contig_8394|TPO_consensed_contig_35676	5.080728776013	5.18765472636105	44.6534267929402	1.92442217673216e-13	4.55005081462179e-13	21.5501469222951
TDU_consensed_contig_10668|TPO_consensed_contig_19673	1.25460745424089	1.57908606920074	7.49077931407435	1.47551546306304e-05	1.74081016248245e-05	2.92960524371329
TDU_consensed_contig_89828|TPO_consensed_contig_12949	5.47468445031839	5.93209369819025	15.6212400378275	1.13279576340846e-08	1.57616797682987e-08	10.0140901684401
TDU_consensed_contig_7847|TPO_consensed_contig_33524	5.87614578323811	5.83666474391774	55.9668697792554	1.76097582557226e-14	5.27239472469827e-14	23.9089605598816
TDU_consensed_contig_78196|TPO_consensed_contig_47355	1.71864916105437	1.37147718621885	7.06901481429292	2.48435806857293e-05	2.90463485895214e-05	2.30046383802006
TDU_consensed_contig_12682|TPO_consensed_contig_32552	5.35882045704096	5.16358009306707	55.585393712261	1.89335456868291e-14	5.61912569903862e-14	23.8119560968044
TDU_consensed_contig_40882|TPO_consensed_contig_71414	8.11027144038732	8.07370757920408	137.007644493529	1.31302656996837e-18	1.62154992401271e-16	31.9068700299161
TDU_consensed_contig_36629|TPO_consensed_contig_98715	5.22182139690703	5.20586254261058	62.2271941478643	5.72240837266409e-15	1.97290773412414e-14	24.9154224613499
TDU_consensed_contig_39015|TPO_consensed_contig_89425	4.33928758994504	4.21614001286831	46.6969386448121	1.19857982934941e-13	2.95346253308041e-13	21.9803055863928
TDU_consensed_contig_28112|TPO_consensed_contig_46609	6.18852223518124	6.29714075718645	76.8917337873784	6.06185200965181e-16	3.13285095012093e-15	27.0470902065961
TDU_consensed_contig_89827|TPO_consensed_contig_35334	2.30560059162665	2.41767208633835	17.1563299768474	4.33118401243295e-09	6.20714469511864e-09	11.4155000062954
TDU_consensed_contig_38522|TPO_consensed_contig_33559	5.01803800416388	4.77748882925554	64.3429817649599	4.01405211947583e-15	1.45753768151744e-14	25.207852473722
TDU_consensed_contig_40713|TPO_consensed_contig_86488	-0.132483857851017	-0.156207689350999	-0.588000709978101	0.56881186499484	0.578217805321126	-7.27839460268597
TDU_consensed_contig_33467|TPO_consensed_contig_20357	7.59265802134002	7.42909545118875	45.164196457388	1.70624804683196e-13	4.07267926164795e-13	21.6615252037415
TDU_consensed_contig_40714|TPO_consensed_contig_38911	3.44652010105222	3.34225843264612	32.1850279735074	6.10430160220568e-12	1.15188859741463e-11	18.1001336298591
TDU_consensed_contig_45810|TPO_consensed_contig_96487	5.75773546259656	5.6013476752083	64.3648530427909	3.99960941233452e-15	1.45379993576973e-14	25.3003834730665
TDU_consensed_contig_46341|TPO_consensed_contig_19891	-0.0829343559287568	0.0369037353764622	-0.384975490126374	0.707845880205402	0.715056303355678	-7.39052298223437
TDU_consensed_contig_22511|TPO_consensed_contig_19074	7.02294769274862	7.19037823775067	98.2482739893256	4.49225806462167e-17	5.26450577205162e-16	29.3243084877803
TDU_consensed_contig_39853|TPO_consensed_contig_39917	8.12181603880948	8.30926722385451	109.188299452765	1.4637473576105e-17	2.81296384336409e-16	30.2080743549938
TDU_consensed_contig_64979|TPO_consensed_contig_105000	0.337441982852386	0.389002882314414	1.89747198703106	0.0852384301165923	0.0896923300686304	-5.8475549599891
TDU_consensed_contig_28297|TPO_consensed_contig_34292	3.88165902140783	3.60650185054715	33.9207198468848	3.50982261114807e-12	6.83751951230328e-12	18.6518211320458
TDU_consensed_contig_37768|TPO_consensed_contig_35847	2.06560336260082	2.1085330937856	13.1805178607599	6.35199270224211e-08	8.40853132929972e-08	8.60949715538014
TDU_consensed_contig_40648|TPO_consensed_contig_27935	4.40336316094073	4.12972250445243	28.8746633439848	1.91213930370685e-11	3.39018525224598e-11	16.9000134515878
TDU_consensed_contig_34998|TPO_consensed_contig_35817	6.04413416925747	5.6531649704744	69.6873665265639	1.72183539531419e-15	7.16261720440946e-15	26.0984393246554
TDU_consensed_contig_33302|TPO_consensed_contig_35516	5.39395152770221	5.47584166033001	78.9901003235913	4.5550900405468e-16	2.55089656365338e-15	27.1683777043123
TDU_consensed_contig_20663|TPO_consensed_contig_58958	4.74881752606681	4.75096904798114	42.4008969735223	3.32700304074061e-13	7.56019368012652e-13	21.0036077813933
TDU_consensed_contig_16239|TPO_consensed_contig_102184	0.474438185260911	1.39601918963487	1.94095373992257	0.079229935152433	0.0834868763354426	-5.79841676682126
TDU_consensed_contig_58975|TPO_consensed_contig_35507	3.20690532845562	3.26390660746278	26.1226701196332	5.47056917488022e-11	9.22911621992311e-11	15.8837026181953
TDU_consensed_contig_37283|TPO_consensed_contig_73250	5.57247350599483	5.24867820700485	66.8973833016309	2.65608846108175e-15	1.0268775984881e-14	25.6563828646964
TDU_consensed_contig_39723|TPO_consensed_contig_32667	6.08361522815037	6.27916792026598	85.5793324518033	1.94586954369931e-16	1.3700589848203e-15	28.0113268365332
TDU_consensed_contig_32953|TPO_consensed_contig_17153	1.86056496715968	1.90042365253133	12.1726663696774	1.40970195920131e-07	1.83106227543855e-07	7.79105360428913
TDU_consensed_contig_73565|TPO_consensed_contig_42903	2.21060252778204	5.30969255499746	16.3409324201367	7.14261189771065e-09	1.00769207178546e-08	10.9009261390959
TDU_consensed_contig_55679|TPO_consensed_contig_92689	1.4619922482685	1.97942480770451	9.93863345862038	1.03565875741493e-06	1.28171001388577e-06	5.72737426770168
TDU_consensed_contig_33157|TPO_consensed_contig_46855	4.20055493969237	4.28245817007853	44.920493127051	1.80676922118827e-13	4.29992258391014e-13	21.5776832937358
TDU_consensed_contig_40410|TPO_consensed_contig_44683	-0.0531179848253354	1.02152276815303	-0.239600018890159	0.815197036326547	0.820269095995469	-7.44486168878281
TDU_consensed_contig_70331|TPO_consensed_contig_68380	0.850533165535656	0.14843220803488	3.23872666191877	0.00823159841939625	0.00891608063726877	-3.64365118084402
TDU_consensed_contig_74500|TPO_consensed_contig_27838	4.59093112891049	4.09239057292456	53.3120457219364	2.94709334434942e-14	8.30781583153689e-14	23.3278880517777
TDU_consensed_contig_46464|TPO_consensed_contig_102596	3.72812953925443	3.74410588074088	35.8669662769065	1.94875099183207e-12	3.92287828918781e-12	19.2386305021987
TDU_consensed_contig_38461|TPO_consensed_contig_13022	4.34899417299473	4.34712579470565	47.8279672207697	9.30369834075628e-14	2.35663799898867e-13	22.2222412710009
TDU_consensed_contig_35948|TPO_consensed_contig_16421	4.753989248322	4.57830764589213	42.2215640578504	3.47948990222991e-13	7.8862436076414e-13	20.9593163389166
TDU_consensed_contig_38634|TPO_consensed_contig_5434	3.17310069024324	2.81265222122053	28.6893811177485	2.04594668673435e-11	3.61583583909742e-11	16.886600597989
TDU_consensed_contig_16284|TPO_consensed_contig_33649	6.40389313327493	6.32528046115245	61.3561828125439	6.64498794680097e-15	2.2453266890637e-14	24.8625147932094
TDU_consensed_contig_16867|TPO_consensed_contig_9614	0.984824685241861	1.04482096383094	5.07884963121862	0.000395530721212641	0.000443879464224115	-0.514623266220142
