logFC	AveExpr	t	P.Value	adj.P.Val	B
TDU_consensed_contig_28098|TPO_consensed_contig_32709	-0.145860418700178	4.95385780153732	-1.09308113459801	0.298508363399619	0.403227951176664	-6.95894940049313
TDU_consensed_contig_40286|TPO_consensed_contig_17932	-0.523943003572925	3.77575820577182	-3.33736731190936	0.00693023860138363	0.0195572263564415	-3.2559376722488
TDU_consensed_contig_6837|TPO_consensed_contig_38786	-3.44348230311091	2.41777849025994	-12.7751121653371	8.6947020784768e-08	6.67638527702417e-06	8.57597105205134
TDU_consensed_contig_33969|TPO_consensed_contig_43357	-0.00142212880471249	2.58416713600325	-0.00651543116489383	0.994922126957388	0.99653372068376	-7.163962926208
TDU_consensed_contig_28679|TPO_consensed_contig_46903	1.18439047474819	2.60013382312769	5.96660319178059	0.000107691406219253	0.000791091587824447	1.20242128708257
TDU_consensed_contig_32845|TPO_consensed_contig_16196	1.42639657715281	1.97425796234985	6.31821734551796	6.63023453407536e-05	0.000558917605631116	1.85335089878119
TDU_consensed_contig_75315|TPO_consensed_contig_27827	-0.128708408683748	4.90199054504773	-0.902963461919247	0.386547790243661	0.491935880271351	-7.13949225804608
TDU_consensed_contig_60325|TPO_consensed_contig_13545	0.410616363129776	1.90749535182745	1.1604304692994	0.271269600095333	0.373439763777127	-6.32972078166155
TDU_consensed_contig_9119|TPO_consensed_contig_37763	0.205921528862987	2.87880138369476	1.35411264944735	0.203783740211905	0.296872343467335	-6.35206995135575
TDU_consensed_contig_36823|TPO_consensed_contig_38920	0.557642618160453	2.62689167339523	3.09201453649042	0.0106442414802362	0.027491957356325	-3.48608954142528
TDU_consensed_contig_12946|TPO_consensed_contig_38940	0.489596131805658	3.65023988690006	2.5176594246515	0.0292551964669581	0.0619646635624953	-4.67696081466788
TDU_consensed_contig_12496|TPO_consensed_contig_37721	-0.481938762082954	6.74540964069257	-2.46571173388082	0.0320462545188862	0.0667730877111064	-5.14772961953014
TDU_consensed_contig_34338|TPO_consensed_contig_18819	4.14559428000478	2.42242820939853	6.11410212802786	8.76861467045591e-05	0.000679260703138044	1.51404855036956
TDU_consensed_contig_60709|TPO_consensed_contig_84476	0.00571664956358564	5.45020333600937	0.0441066106886842	0.96563695046214	0.975460332237324	-7.66696829473848
TDU_consensed_contig_2774|TPO_consensed_contig_84555	0.25090322163974	8.25614432723149	2.74930345971013	0.0194605580372745	0.0446268294257918	-4.67892322784341
TDU_consensed_contig_101853|TPO_consensed_contig_16816	-0.157014177519399	6.80734434277419	-1.45520029027592	0.174497970237387	0.261373990187433	-6.72707969663366
TDU_consensed_contig_64901|TPO_consensed_contig_28516	0.956155040839188	0.265961443733513	3.91806140659825	0.00256005652995048	0.00890218797315233	-1.69174406530155
TDU_consensed_contig_39518|TPO_consensed_contig_96969	1.14193249419144	5.13791641091872	7.58337295209242	1.31969263234358e-05	0.000178082271517275	3.13706774144096
TDU_consensed_contig_12648|TPO_consensed_contig_16316	-0.495593367530965	1.859062974894	-2.24810148799104	0.0468363431576947	0.0908383098290935	-4.81697092003921
TDU_consensed_contig_12371|TPO_consensed_contig_84318	0.016024480350695	7.00439738343658	0.138644219246381	0.892322606858451	0.922692823460165	-7.77907672083332
TDU_consensed_contig_33436|TPO_consensed_contig_27538	0.144511372255174	8.19153059603841	1.64921714625639	0.128304732996889	0.203612616095599	-6.47510328817549
TDU_consensed_contig_102177|TPO_consensed_contig_20130	-0.71057260678086	1.91065101721375	-3.84350889044872	0.00290356264568069	0.00983003237726101	-2.05569539361033
TDU_consensed_contig_33688|TPO_consensed_contig_34221	1.2366941116893	5.98075505040951	8.88268923329671	3.03636228913398e-06	6.27714661652047e-05	4.61199563085621
TDU_consensed_contig_56846|TPO_consensed_contig_34589	2.11277979060195	2.98613318302515	14.5124613305724	2.39901492342979e-08	3.07542010671878e-06	9.85880372458687
TDU_consensed_contig_13355|TPO_consensed_contig_100955	2.58518066079444	2.96991510712118	11.6000123279966	2.27638205858335e-07	1.16924322586626e-05	7.60748788656623
TDU_consensed_contig_20226|TPO_consensed_contig_42203	0.255683859763313	5.33022040566624	1.07801584718364	0.304879522020834	0.409571058847669	-7.06462265380392
TDU_consensed_contig_61588|TPO_consensed_contig_105827	-0.109502582221342	1.79770232195552	-0.579212158977806	0.574513653075608	0.667619668486712	-6.86817585907939
TDU_consensed_contig_27936|TPO_consensed_contig_35859	0.0695011308748352	5.51054432478423	0.568645957196024	0.58140957375684	0.673696807686498	-7.48034060765063
TDU_consensed_contig_19428|TPO_consensed_contig_40171	-0.885857585559788	3.52392719662033	-6.63453436634616	4.34625546189618e-05	0.000414214301137377	2.0627376897248
TDU_consensed_contig_8472|TPO_consensed_contig_16638	0.651124055475359	1.90232204409581	3.33473401164822	0.00696208807034186	0.0196312955459854	-2.96419946185397
TDU_consensed_contig_16874|TPO_consensed_contig_58867	0.0817666768374785	9.22878573149106	0.722624006107252	0.485504283543861	0.588449328792006	-7.49187656075808
TDU_consensed_contig_45868|TPO_consensed_contig_35616	0.0648950149618832	7.63759128514054	0.645793786966292	0.532104485536939	0.63067790641158	-7.57734582681069
TDU_consensed_contig_36218|TPO_consensed_contig_95174	0.14083229161473	5.68504268187279	0.944479831973118	0.365895218597527	0.471359134546227	-7.20813842436662
TDU_consensed_contig_34888|TPO_consensed_contig_91844	-1.15200571629044	2.74601064580361	-4.79098600018755	0.000617756081336858	0.00292384147996986	-0.589443250362325
TDU_consensed_contig_57766|TPO_consensed_contig_28199	1.41736819701916	1.42894648297172	3.71172370420554	0.00363287256195219	0.0117035722866201	-2.20437898730748
TDU_consensed_contig_37324|TPO_consensed_contig_36079	0.460198608751799	5.41585752506678	3.12330326403714	0.010075506409884	0.0263205077983849	-3.86547460394482
TDU_consensed_contig_82274|TPO_consensed_contig_102463	0.363490115655151	5.57729842393575	2.58614732411626	0.0259379690757493	0.0563114272871286	-4.8510706040017
TDU_consensed_contig_69610|TPO_consensed_contig_9736	-0.529757664483285	1.06059543370395	-2.26734829233003	0.0452987090437338	0.0882309857840656	-4.67354227480313
TDU_consensed_contig_62134|TPO_consensed_contig_19579	0.721868035633813	1.8949987950021	2.9628130488735	0.0133589133952801	0.0329258845512743	-3.60249866305562
TDU_consensed_contig_45014|TPO_consensed_contig_8890	0.116121548572783	3.67718695470525	0.892538451746785	0.391859760504987	0.497311336765474	-6.97723073892969
TDU_consensed_contig_33119|TPO_consensed_contig_35778	-0.0561786513221323	1.6062595585549	-0.302514455365997	0.768096389108007	0.826769326469728	-6.96065023134825
TDU_consensed_contig_27373|TPO_consensed_contig_59761	0.0051744157258895	2.30618116738616	0.0171923918843763	0.986601538435789	0.990937834133099	-7.13519515878245
TDU_consensed_contig_59544|TPO_consensed_contig_101475	0.69391735222078	3.87524633769292	5.47937006603591	0.0002169158034612	0.00133424161848106	0.339681993580907
TDU_consensed_contig_23462|TPO_consensed_contig_85074	-0.5359338304102	5.18772893940019	-3.48567508180137	0.00535766009568347	0.0158999555686405	-3.20452333166046
TDU_consensed_contig_59252|TPO_consensed_contig_10000	-0.174512367951827	8.24127246684649	-1.52911565267565	0.155428730280229	0.238694932462494	-6.64215451518641
TDU_consensed_contig_59187|TPO_consensed_contig_100864	-0.420527842916949	5.49985086673634	-3.0206888395544	0.0120655236665814	0.0303500322524777	-4.06183236428755
TDU_consensed_contig_74326|TPO_consensed_contig_47243	0.615908720169396	3.25993703353527	3.4326510213522	0.00587283970350478	0.0171154119665213	-2.96732623221885
TDU_consensed_contig_59383|TPO_consensed_contig_91061	0.223610076803247	12.5445186670757	0.270923267149105	0.791637948718553	0.846130972743206	-7.54032684499352
TDU_consensed_contig_45891|TPO_consensed_contig_83920	0.0510417001454826	4.43580602275065	0.300996521710231	0.769222171268388	0.827472724557234	-7.50243277619184
TDU_consensed_contig_80841|TPO_consensed_contig_85983	-0.367531985339431	3.18482046990128	-2.86969805296632	0.0157398077050218	0.0375952871154712	-4.02647140098295
TDU_consensed_contig_74539|TPO_consensed_contig_37333	0.0156699371892799	4.22831030320187	0.123843584702473	0.90374952889324	0.931008594074991	-7.46367312034417
TDU_consensed_contig_38621|TPO_consensed_contig_16099	-0.639961713196258	2.71188905429467	-2.15658255520293	0.0548594072504811	0.102765604276449	-5.09875137255361
TDU_consensed_contig_73880|TPO_consensed_contig_20205	0.759731487959642	2.51775234812493	4.21994667401319	0.00154809561074932	0.00600722815068175	-1.50274166437167
TDU_consensed_contig_42577|TPO_consensed_contig_49292	-1.43058745487695	1.37972824981309	-5.02624460126483	0.000428729821352903	0.00220705576986372	-0.0215798424985989
TDU_consensed_contig_27733|TPO_consensed_contig_16166	0.462397801713858	6.64521204632522	0.981566846050893	0.348123750823049	0.454085726349657	-7.28163504325166
TDU_consensed_contig_13259|TPO_consensed_contig_13948	-1.41045565031101	2.48703231553652	-4.88885178869765	0.000530166564113531	0.00258733097584097	-0.311189034433868
TDU_consensed_contig_8818|TPO_consensed_contig_13036	-0.364283173858519	8.48449022250918	-3.4657627476897	0.00554544811240127	0.0163608617899417	-3.4061367060741
TDU_consensed_contig_7293|TPO_consensed_contig_37856	-0.164551943268323	0.807365685869272	-0.854564671115775	0.411636028711077	0.516992128878687	-6.51008434084533
TDU_consensed_contig_74796|TPO_consensed_contig_89874	-0.561056749202837	4.93705616876351	-3.38547016160299	0.00637399812066996	0.018237198760066	-3.32656339999028
TDU_consensed_contig_35545|TPO_consensed_contig_107904	-0.0923396615172791	7.20078848004651	-1.06093508811748	0.312227488038528	0.417043882371157	-7.20937327651847
TDU_consensed_contig_74127|TPO_consensed_contig_106173	-0.262512124131071	6.88249252149047	-3.13135118016056	0.00993427427425053	0.0260226990209124	-3.99068405930134
TDU_consensed_contig_13517|TPO_consensed_contig_38353	1.9733401478461	2.58128321855079	3.4668345478342	0.0055351698568523	0.0163397095016095	-2.80736813508276
TDU_consensed_contig_15885|TPO_consensed_contig_12447	0.212783618308262	0.647983394913593	0.57324259130449	0.578404176565044	0.670953951009903	-6.71798485195973
TDU_consensed_contig_38977|TPO_consensed_contig_16040	-0.290094155768709	5.11744010446395	-2.78228006412431	0.018361697273544	0.0426559473457446	-4.443066081138
TDU_consensed_contig_7261|TPO_consensed_contig_8675	-0.257724329159406	6.21689026899257	-2.54691137192764	0.0277901322157059	0.0594969185033606	-4.97367407766955
TDU_consensed_contig_17492|TPO_consensed_contig_16892	-0.77728506588183	6.0147689927039	-6.95385044734547	2.87478977827704e-05	0.000305978970717974	2.18720718780472
TDU_consensed_contig_46444|TPO_consensed_contig_44648	0.448247026481811	1.67547367125777	2.34899734219058	0.0393005072393695	0.078705290638925	-4.62909714523383
TDU_consensed_contig_67387|TPO_consensed_contig_41956	0.632391272955058	1.34150515436176	2.58035819876276	0.0262033862863825	0.0567092481654189	-4.16531290931073
TDU_consensed_contig_28343|TPO_consensed_contig_13204	0.707418054966261	3.56025728949033	4.03981640842762	0.00208716586858606	0.00756300848348041	-1.99988821728602
TDU_consensed_contig_36365|TPO_consensed_contig_84776	0.307028097049106	1.48456653697413	1.64165250444451	0.129880610465123	0.205587257522869	-5.68966275208465
TDU_consensed_contig_29364|TPO_consensed_contig_84941	2.45831419591669	2.58330210120968	9.06930279774577	2.49276379605557e-06	5.46430170722976e-05	5.21085120970428
TDU_consensed_contig_39043|TPO_consensed_contig_39959	-0.0416711098259364	3.41309288892432	-0.210120519741603	0.837546257458319	0.882193011863912	-7.31290130948042
TDU_consensed_contig_43151|TPO_consensed_contig_59204	-1.19741077063283	2.52768332263987	-7.83765074319924	9.76148808640661e-06	0.000143313914475288	3.69226948980986
TDU_consensed_contig_13469|TPO_consensed_contig_48867	-0.764068100862113	0.610739618345988	-3.05692855269959	0.0113208547628617	0.0288776571868969	-3.20751561861279
TDU_consensed_contig_42282|TPO_consensed_contig_19644	0.680888790979127	8.80012117153605	7.3686330821455	1.71213942558391e-05	0.000214517397398547	2.6883121837005
TDU_consensed_contig_37201|TPO_consensed_contig_85445	4.19426919668892	3.87923313257633	11.1809753253499	3.27531417512277e-07	1.49696098299524e-05	7.25160185307537
TDU_consensed_contig_37103|TPO_consensed_contig_34302	-3.17120938500863	1.60118112582544	-8.86448249975918	3.09590462871454e-06	6.31925232175674e-05	5.06120974492137
TDU_consensed_contig_27826|TPO_consensed_contig_85993	0.410600709103672	8.91540120315045	4.1377863037676	0.00177321794982642	0.00670023978741024	-2.21882278598476
TDU_consensed_contig_79960|TPO_consensed_contig_35107	-0.487884548811175	1.96420671836313	-2.02311054259683	0.0689398553459077	0.122996564731192	-5.17993489537342
TDU_consensed_contig_79910|TPO_consensed_contig_95972	0.852756004274578	1.43239438025603	4.05420686865044	0.00203763177459505	0.00745029050940632	-1.6309373671348
TDU_consensed_contig_45491|TPO_consensed_contig_36054	0.662480689571345	0.576615220319762	1.6298368328715	0.132376482650611	0.208908810332266	-5.55832689735268
TDU_consensed_contig_11472|TPO_consensed_contig_28195	0.16139356492747	2.16469964423883	0.80933368487103	0.436062981239253	0.541030610371933	-6.78321719811415
TDU_consensed_contig_63585|TPO_consensed_contig_33368	-0.252945700747855	9.19559234809937	-2.44689517585965	0.0331202926028987	0.0685543588200111	-5.18072295442285
TDU_consensed_contig_77029|TPO_consensed_contig_8511	2.78601292427096	2.32287227858379	8.11212514416606	7.10556045536363e-06	0.000112660107853367	4.15763203875036
TDU_consensed_contig_8435|TPO_consensed_contig_36145	-0.301438451224218	4.11368927520932	-2.04125924187866	0.0668424220869112	0.120192873927063	-5.54138830738198
TDU_consensed_contig_18338|TPO_consensed_contig_37761	-3.69955176594003	2.55864357857354	-9.52309618205439	1.563307243846e-06	3.94088387225639e-05	5.71701863429979
TDU_consensed_contig_8661|TPO_consensed_contig_18694	1.09250326459169	0.966907320589445	3.35523341409287	0.00671805466660839	0.0190556369820258	-2.74241512181848
TDU_consensed_contig_33461|TPO_consensed_contig_73286	0.839938570316319	4.2369361602082	5.71682812423614	0.000153560981888608	0.00103809198817559	0.633807672395793
TDU_consensed_contig_34100|TPO_consensed_contig_28072	1.51172782584386	1.32174013747861	3.5218232206086	0.00503330413944912	0.0151128515035388	-2.5165279410337
TDU_consensed_contig_8715|TPO_consensed_contig_13127	-0.356202827683518	4.2282304575922	-2.77418921073239	0.0186254293282731	0.0431636933639345	-4.32252222555439
TDU_consensed_contig_59018|TPO_consensed_contig_34417	-0.148959001836277	1.8666988076305	-0.412110831392665	0.688445526216788	0.765732660204304	-6.94405561514123
TDU_consensed_contig_54889|TPO_consensed_contig_13029	-0.33796315087159	6.49525506819707	-1.75141218573502	0.108628451751583	0.178589659808045	-6.29280717761723
TDU_consensed_contig_36106|TPO_consensed_contig_41894	1.34370662748684	5.72704387336393	7.77267099213987	1.05362302841576e-05	0.000152347802953322	3.29247853369692
TDU_consensed_contig_39039|TPO_consensed_contig_37735	-0.134924620149908	2.23093160298971	-0.646957393816011	0.531379731366374	0.630192958450513	-6.89605525494802
TDU_consensed_contig_11239|TPO_consensed_contig_38100	0.726043572431224	1.06200150955461	2.5355205989272	0.0283518429184876	0.060427171491799	-4.20557011773518
TDU_consensed_contig_35059|TPO_consensed_contig_19472	-0.171739718675901	5.84680419876966	-1.35172248754024	0.20452325208237	0.297694326487105	-6.76028442747477
TDU_consensed_contig_37289|TPO_consensed_contig_33057	0.945318211348012	0.861073129862405	4.06346169507994	0.00200642524305413	0.00736740421649739	-1.52882929921698
TDU_consensed_contig_43240|TPO_consensed_contig_39352	-0.176873769308987	3.08299059762718	-1.02565818886262	0.327824676495209	0.433361795688838	-6.74948516554366
TDU_consensed_contig_99562|TPO_consensed_contig_100973	-0.591470178656083	2.42425941909875	-2.74706314318096	0.0195375486032995	0.0447740812988629	-4.05573109254035
TDU_consensed_contig_57356|TPO_consensed_contig_97398	0.434440219991854	4.9911636405155	3.25650869291788	0.00797977445313841	0.0217427135954876	-3.56244354449465
TDU_consensed_contig_38439|TPO_consensed_contig_40105	0.715164526207666	7.13439903277385	3.95438167151465	0.00240830512279224	0.00848044037650929	-2.53924093501385
TDU_consensed_contig_8394|TPO_consensed_contig_35676	0.639767124164931	5.18765472636105	3.98618315558248	0.0022831318362208	0.00812979633295607	-2.32609785765892
TDU_consensed_contig_10668|TPO_consensed_contig_19673	-0.0247881632544429	1.57908606920074	-0.111760764323289	0.913095249376542	0.937532453745479	-7.03164068557299
TDU_consensed_contig_89828|TPO_consensed_contig_12949	-1.56404020760667	5.93209369819025	-3.28962632891038	0.00753153888838997	0.0208072370025638	-3.63904785579054
TDU_consensed_contig_7847|TPO_consensed_contig_33524	-0.22368635952712	5.83666474391774	-1.47638076464354	0.168838322411578	0.254455691066739	-6.61470347135636
TDU_consensed_contig_78196|TPO_consensed_contig_47355	1.34887802842308	1.37147718621885	3.47067657285801	0.00549848667293005	0.0162496744182853	-2.58965841246576
TDU_consensed_contig_12682|TPO_consensed_contig_32552	1.44318220499018	5.16358009306707	9.83480743951329	1.14635195668855e-06	3.18234990738862e-05	5.73174648715164
TDU_consensed_contig_40882|TPO_consensed_contig_71414	0.0851430724563809	8.07370757920408	1.01915398382379	0.330762742107244	0.436312955832771	-7.25758428472555
TDU_consensed_contig_36629|TPO_consensed_contig_98715	-0.211450110237209	5.20586254261058	-1.74648019687713	0.109511708500061	0.179657366483289	-6.15575200372971
TDU_consensed_contig_39015|TPO_consensed_contig_89425	-0.180478875171321	4.21614001286831	-1.30876717630373	0.218198152988068	0.313561036802539	-6.59386254805696
TDU_consensed_contig_28112|TPO_consensed_contig_46609	-0.153770391874176	6.29714075718645	-1.35575450615198	0.203277044947653	0.296290667843833	-6.82380126446918
TDU_consensed_contig_89827|TPO_consensed_contig_35334	1.28996687118376	2.41767208633835	6.74671651298397	3.75331364978933e-05	0.00037068986741474	2.37360271484483
TDU_consensed_contig_38522|TPO_consensed_contig_33559	-0.554442874116542	4.77748882925554	-4.66649130776555	0.0007518613929057	0.00340548194335145	-1.08744451467522
TDU_consensed_contig_40713|TPO_consensed_contig_86488	0.212625241363333	-0.156207689350999	0.650832684015854	0.528970143887221	0.627804943711824	-6.49899760164685
TDU_consensed_contig_33467|TPO_consensed_contig_20357	-0.171490803125865	7.42909545118875	-0.719459972930489	0.487372355432029	0.590101151843065	-7.52219421466646
TDU_consensed_contig_40714|TPO_consensed_contig_38911	0.487180293303578	3.34225843264612	3.06723699593563	0.0111176588832098	0.0284768104727831	-3.65346678379721
TDU_consensed_contig_45810|TPO_consensed_contig_96487	-0.747862487886756	5.6013476752083	-5.64000864342454	0.000171566867910425	0.00112088931974791	0.355644389933842
TDU_consensed_contig_46341|TPO_consensed_contig_19891	1.06380669511697	0.0369037353764622	3.50953655627902	0.0051412202535135	0.015366649788153	-2.37280797287551
TDU_consensed_contig_22511|TPO_consensed_contig_19074	-0.0214558199925454	7.19037823775067	-0.212914350941714	0.835421372467896	0.880660796969768	-7.77247220967984
TDU_consensed_contig_39853|TPO_consensed_contig_39917	-0.377834643798471	8.30926722385451	-3.57964854503441	0.00455589805442782	0.0140096582724453	-3.20549545319562
TDU_consensed_contig_64979|TPO_consensed_contig_105000	-0.845712456344818	0.389002882314414	-3.3247620825904	0.00708406206289978	0.019826320661662	-2.73610430689822
TDU_consensed_contig_28297|TPO_consensed_contig_34292	-0.295281799749265	3.60650185054715	-1.67514054991632	0.123032694057678	0.196732534215746	-5.99311967606128
TDU_consensed_contig_37768|TPO_consensed_contig_35847	0.465006079379869	2.1085330937856	2.07124595702846	0.0635080484461581	0.115561122601006	-5.15220511245647
TDU_consensed_contig_40648|TPO_consensed_contig_27935	0.881491690899441	4.12972250445243	3.75000774081508	0.00340325520372191	0.0110690033111153	-2.55550190566227
TDU_consensed_contig_34998|TPO_consensed_contig_35817	0.315142701750497	5.6531649704744	2.37258428020771	0.0377160810865585	0.0760981659082347	-5.18913526583209
TDU_consensed_contig_33302|TPO_consensed_contig_35516	0.030268701683875	5.47584166033001	0.313586924165828	0.759901560769798	0.820131951418082	-7.60837423025576
TDU_consensed_contig_20663|TPO_consensed_contig_58958	-0.185283278618379	4.75096904798114	-1.14875555400441	0.27584712406281	0.378238563791934	-6.87483361353354
TDU_consensed_contig_16239|TPO_consensed_contig_102184	0.66866663192684	1.39601918963487	2.41211512454491	0.0351989064414174	0.0719163565359841	-4.5429777860213
TDU_consensed_contig_58975|TPO_consensed_contig_35507	1.25378868038505	3.26390660746278	7.0888648842939	2.42302946915118e-05	0.000273292765876794	2.72312473876713
TDU_consensed_contig_37283|TPO_consensed_contig_73250	-0.537250440905427	5.24867820700485	-4.19698412662548	0.0016078277019085	0.00618669223531289	-1.94133167090475
TDU_consensed_contig_39723|TPO_consensed_contig_32667	-0.160962290008818	6.27916792026598	-1.62427697600015	0.133565561104484	0.210028598104762	-6.46480437913417
TDU_consensed_contig_32953|TPO_consensed_contig_17153	0.193727737965079	1.90042365253133	0.884802393975846	0.395834271133501	0.500904039744235	-6.66036368042213
TDU_consensed_contig_73565|TPO_consensed_contig_42903	-4.61604245514016	5.30969255499746	-39.2287995570699	7.56764245877164e-13	7.95510575266074e-09	19.6651786844053
TDU_consensed_contig_55679|TPO_consensed_contig_92689	-1.14258850458468	1.97942480770451	-6.12252502233624	8.66708695468918e-05	0.000672883442154304	1.53197031572731
TDU_consensed_contig_33157|TPO_consensed_contig_46855	-0.942949927071508	4.28245817007853	-7.09007520737355	2.41934315379535e-05	0.000273170088428536	2.5854003493297
TDU_consensed_contig_40410|TPO_consensed_contig_44683	0.262039106869203	1.02152276815303	1.0712211945084	0.307786633208842	0.412422318456513	-6.41415454080954
TDU_consensed_contig_70331|TPO_consensed_contig_68380	0.886183042364891	0.14843220803488	1.97903682743478	0.074293471912606	0.130969809952258	-4.92620920278798
TDU_consensed_contig_74500|TPO_consensed_contig_27838	0.471997482887253	4.09239057292456	3.37536155420373	0.00648696419876624	0.0185050115759649	-3.19568180851257
TDU_consensed_contig_46464|TPO_consensed_contig_102596	0.878420448336619	3.74410588074088	5.85078450270356	0.000126814601367227	0.000896486274090312	0.913907257908511
TDU_consensed_contig_38461|TPO_consensed_contig_13022	0.0619078660495971	4.34712579470565	0.47275453415241	0.645945158634964	0.728749847330509	-7.36991491792039
TDU_consensed_contig_35948|TPO_consensed_contig_16421	-0.726173175334809	4.57830764589213	-4.27692302994217	0.00140971028053762	0.00556033755277014	-1.71737620443239
TDU_consensed_contig_38634|TPO_consensed_contig_5434	0.882250149026082	2.81265222122053	4.97876841340772	0.00046123416621054	0.00232785228239971	-0.271383222869796
TDU_consensed_contig_16284|TPO_consensed_contig_33649	-0.332058755361484	6.32528046115245	-2.2054152686569	0.050427593033107	0.0962758550606649	-5.55697188961386
TDU_consensed_contig_16867|TPO_consensed_contig_9614	0.111700311119311	1.04482096383094	0.405397866891717	0.693223795767862	0.769337894965347	-6.83384589434121
TDU_consensed_contig_27783|TPO_consensed_contig_27746	-0.93043852232756	5.53689086388414	-8.29063542046529	5.80435887469499e-06	9.84119685335382e-05	3.95253971497662
TDU_consensed_contig_10133|TPO_consensed_contig_12873	0.429905813029976	6.19996011137736	1.98401049676605	0.0736703952081886	0.130045876478334	-5.91388887768195
TDU_consensed_contig_67558|TPO_consensed_contig_39993	0.0100824817796741	-0.213335763627769	0.0390800142364751	0.969550804198608	0.978956685595597	-6.73023850982349
TDU_consensed_contig_38641|TPO_consensed_contig_34754	0.457247387992647	3.75252546360128	2.72040199611548	0.0204774278890986	0.0464821252364941	-4.33467598999826
