,logFC,AveExpr,t,P.Value,adj.P.Val,B
TDU_consensed_contig_56983|TPR_consensed_contig_60177,0.576399621387,0.895302548694,2.21159789947,0.0474421995916,0.0840718764335,-4.74657420192
TDU_consensed_contig_9144|TPR_consensed_contig_102246,-0.0132947158981,4.4399019632,-0.10405814103,0.918865901367,0.940619094716,-7.61940156238
TDU_consensed_contig_46040|TPR_consensed_contig_110150,0.263253249306,4.22618412534,1.7619605585,0.103859836846,0.161510714415,-6.09422469708
TDU_consensed_contig_12631|TPR_consensed_contig_74997,-0.0793509309817,6.3901663581,-0.892623130291,0.389849064864,0.479900686694,-7.45967739141
TDU_consensed_contig_38575|TPR_consensed_contig_100441,0.268187504927,3.52538434093,1.64044035409,0.127203064472,0.191087650858,-6.14150486872
TDU_consensed_contig_80414|TPR_consensed_contig_115537,0.619874576591,-0.0609229795825,1.73318648559,0.109012069585,0.16810775655,-5.35011232979
TDU_consensed_contig_11937|TPR_consensed_contig_108118,0.166774691787,2.48356019032,0.990516833467,0.341742161648,0.432420505318,-6.73980716556
TDU_consensed_contig_36480|TPR_consensed_contig_65471,0.0843411049234,2.11773120554,0.371060302985,0.717149904636,0.777719007373,-7.10130863531
TDU_consensed_contig_83481|TPR_consensed_contig_101707,-0.436908362769,1.94719774343,-2.09555480397,0.0583174419772,0.100190636275,-5.12894638533
TDU_consensed_contig_61194|TPR_consensed_contig_49475,0.0674767953159,5.05056477237,0.549105119538,0.593143032786,0.670993465061,-7.56702341936
TDU_consensed_contig_25948|TPR_consensed_contig_49220,-0.565208243544,2.82004812467,-2.5556732396,0.0254340037781,0.0502890732565,-4.507760305
TDU_consensed_contig_67502|TPR_consensed_contig_9828,0.243840679967,3.64242451164,1.53198164614,0.151812355806,0.221714838578,-6.31737850484
TDU_consensed_contig_19476|TPR_consensed_contig_76021,0.067740461628,5.13546005544,0.582264134169,0.571315354138,0.651768868887,-7.55994698261
TDU_consensed_contig_23505|TPR_consensed_contig_77150,0.216201715807,9.36648643958,1.71053825068,0.113226764086,0.173444300106,-6.55010879541
TDU_consensed_contig_33980|TPR_consensed_contig_92772,0.131018278377,4.29979194148,0.844373677076,0.415204035702,0.504806140453,-7.22481347206
TDU_consensed_contig_16120|TPR_consensed_contig_98525,0.148187249882,4.55267179353,1.29205139767,0.221000562084,0.302418715481,-6.80020433001
TDU_consensed_contig_43649|TPR_consensed_contig_60306,0.0850342352162,4.33652567201,0.686858329924,0.505408805599,0.591731913604,-7.35598787658
TDU_consensed_contig_27976|TPR_consensed_contig_98013,-0.0490652880479,6.7406387392,-0.565087158839,0.582568531926,0.66158713599,-7.73218121073
TDU_consensed_contig_12745|TPR_consensed_contig_77970,0.256795585091,3.91584107591,1.27502598646,0.226763438162,0.308943328143,-6.70291216492
TDU_consensed_contig_40482|TPR_consensed_contig_106942,-0.0638929967081,2.4268583948,-0.358956138905,0.725950433828,0.785258607332,-7.16829330118
TDU_consensed_contig_41963|TPR_consensed_contig_109425,-0.307365339794,2.95054990552,-1.65261210061,0.124672163459,0.187777826445,-6.0137452989
TDU_consensed_contig_33332|TPR_consensed_contig_92493,-0.0383680033565,4.61139209105,-0.221807522888,0.828245088126,0.86885614322,-7.62918416962
TDU_consensed_contig_21950|TPR_consensed_contig_19832,-0.148333937161,-0.56229235752,-0.474786775531,0.643580488822,0.715648095644,-6.58977033953
TDU_consensed_contig_33741|TPR_consensed_contig_92566,0.210238715463,6.90304472151,1.82686028309,0.0930337973899,0.14688189118,-6.32130148225
TDU_consensed_contig_61486|TPR_consensed_contig_11851,-0.134794424847,-0.30489568941,-0.445920606053,0.663703255551,0.732245025885,-6.63892398946
TDU_consensed_contig_63721|TPR_consensed_contig_15160,0.107193552761,5.01892816787,0.849378721083,0.412523592072,0.502108619607,-7.34414717934
TDU_consensed_contig_37031|TPR_consensed_contig_55762,0.642942276257,1.03774578181,2.3150164348,0.0393975515186,0.0722006630834,-4.59514235459
TDU_consensed_contig_40793|TPR_consensed_contig_75282,0.20240413301,5.8005705724,1.73766769115,0.108194934682,0.167161418758,-6.36803001304
TDU_consensed_contig_13271|TPR_consensed_contig_101541,0.480613155946,1.31025652329,1.42110533731,0.181097110103,0.257011935236,-6.01445127254
TDU_consensed_contig_4906|TPR_consensed_contig_82072,-0.0636066870071,5.15742665789,-0.523351475369,0.610389562071,0.686427364941,-7.59775573596
TDU_consensed_contig_48191|TPR_consensed_contig_111673,-0.161020116544,1.02262404636,-0.587084787701,0.568178315303,0.649274238986,-6.78422806545
TDU_consensed_contig_99603|TPR_consensed_contig_120777,-0.221993599017,6.48132340766,-2.4567360937,0.0304701162515,0.0582891687957,-5.24399620831
TDU_consensed_contig_82249|TPR_consensed_contig_54226,0.210123974705,2.84605375983,0.982859684291,0.345343954137,0.435847886945,-6.81858959199
TDU_consensed_contig_77275|TPR_consensed_contig_104542,0.349157047427,1.70615063617,1.04580018509,0.316544428037,0.406797845296,-6.52920153465
TDU_consensed_contig_32871|TPR_consensed_contig_100160,-0.0327198821335,6.29592070275,-0.308536684469,0.763037591575,0.816167594214,-7.81827667063
TDU_consensed_contig_75901|TPR_consensed_contig_67233,-0.36684855483,0.325742938733,-1.11361051549,0.287553567841,0.376545995814,-6.21424782317
TDU_consensed_contig_39094|TPR_consensed_contig_102881,-0.280775962569,4.99500780423,-2.55810964066,0.0253208259897,0.0501038472181,-4.90119126372
TDU_consensed_contig_33242|TPR_consensed_contig_80911,0.0626006114952,6.04725264765,0.606549820554,0.555606919875,0.637538877492,-7.65200476104
