logFC	AveExpr	t	P.Value	adj.P.Val	B
TDU_consensed_contig_48191|TPR_consensed_contig_111673	1.46056459580119	1.16672955838953	6.38480277100008	3.31769912627817e-05	3.74801748322697e-05	1.88349866393574
TDU_consensed_contig_33852|TPR_consensed_contig_104633	4.56612785738809	4.3029763451317	55.2916282934843	6.0531035174311e-16	1.47045346879036e-15	27.1139310669395
TDU_consensed_contig_99603|TPR_consensed_contig_120777	6.3257988927105	6.4294243690337	99.6391622115027	4.87041703943391e-19	3.40154672968241e-18	33.7977430038914
TDU_consensed_contig_82249|TPR_consensed_contig_54226	2.57809070055612	2.7565794976143	17.6799228436924	5.039399568666e-10	6.91290893919885e-10	13.4146586081964
TDU_consensed_contig_77275|TPR_consensed_contig_104542	1.77874856127347	1.72941935086505	7.52599389734606	6.57271888653528e-06	7.57534967533774e-06	3.53567652848029
TDU_consensed_contig_18455|TPR_consensed_contig_102029	8.64018089485248	8.40799965758478	114.197935435988	9.33603313566335e-20	1.13316660559302e-18	35.3739883235387
TDU_consensed_contig_32871|TPR_consensed_contig_100160	6.09269518763626	6.22789507873588	69.6569747503471	3.71020692044323e-17	1.17245311808588e-16	29.8889243883442
TDU_consensed_contig_75901|TPR_consensed_contig_67233	0.452531772309259	0.366942799338474	2.01929354302394	0.0661266266187843	0.0691026653244907	-5.66833318131411
TDU_consensed_contig_17809|TPR_consensed_contig_16737	4.32792333115957	4.1201514431779	44.5496785217662	8.20777085568421e-15	1.68659884310708e-14	24.5747809166256
TDU_consensed_contig_39094|TPR_consensed_contig_102881	5.29559927470339	5.09541581171656	65.990636134329	7.13533725903001e-17	2.1018682654272e-16	29.2077748917007
TDU_consensed_contig_33242|TPR_consensed_contig_80911	6.16122013837836	6.08502901791237	87.913066890983	2.21824978410967e-18	1.09637508813253e-17	32.4685728937422
TDU_consensed_contig_37756|TPR_consensed_contig_107372	0.280633774997294	0.617530723539558	1.07196859807831	0.304608087780379	0.312239445065916	-6.94387549561427
TDU_consensed_contig_100824|TPR_consensed_contig_13723	4.48748117883229	4.38696916881063	45.8874535723668	5.7449423702192e-15	1.20292881202258e-14	24.9311645794717
TDU_consensed_contig_22232|TPR_consensed_contig_66358	0.0054107463690466	0.118400804349855	0.0206427168541423	0.983866493862724	0.984071533072041	-7.49084319220644
TDU_consensed_contig_48858|TPR_consensed_contig_111268	1.18479967782592	1.30411084797951	7.30356908656988	8.894785991722e-06	1.02121965895002e-05	3.3151297858939
TDU_consensed_contig_41377|TPR_consensed_contig_97800	4.61912016055614	4.71285758825771	51.8884410934698	1.30367986173324e-15	2.99896612038249e-15	26.383972799345
TDU_consensed_contig_20892|TPR_consensed_contig_20477	2.52804115107516	2.62917994905081	19.7171201255042	1.39989127451311e-10	1.98750479396733e-10	14.755559867921
TDU_consensed_contig_88760|TPR_consensed_contig_26734	0.30291985021751	0.214662578098172	1.90052511566911	0.0813985654929529	0.0848870754426509	-5.83460882053127
TDU_consensed_contig_16201|TPR_consensed_contig_77840	7.50644888385909	7.50526478163976	110.533622728019	1.38592518596624e-19	1.45128822105258e-18	34.9987587355101
TDU_consensed_contig_65044|TPR_consensed_contig_70208	7.1743348490679	7.14361663123119	115.484701073781	8.15102335700011e-20	1.03514936174568e-18	35.3988843978443
TDU_consensed_contig_41970|TPR_consensed_contig_17625	1.10979211817344	1.12732394172985	4.40797098047353	0.000832839580160255	0.000908397637309052	-1.4242338205903
TDU_consensed_contig_16362|TPR_consensed_contig_99285	7.78909048245968	7.81788062305192	129.837616528845	1.97163150918089e-20	4.82075781292976e-19	36.5803761333624
TDU_consensed_contig_32847|TPR_consensed_contig_80830	9.42744665862487	9.47087664141823	134.799373751432	1.25162960208395e-20	3.94418806594591e-19	36.9644430693617
TDU_consensed_contig_8568|TPR_consensed_contig_102629	3.63583327369604	3.82099046368381	25.7584971337848	5.88230150932304e-12	9.15034698989742e-12	17.9376457797624
TDU_consensed_contig_38252|TPR_consensed_contig_53961	3.72892709853561	3.95686764328675	35.4152077641517	1.29975107808031e-13	2.3330221456361e-13	21.8229608738905
TDU_consensed_contig_33553|TPR_consensed_contig_99034	4.12024151527734	4.03932050139617	40.8567496253212	2.32846925044257e-14	4.54714732183232e-14	23.5392148437154
TDU_consensed_contig_42821|TPR_consensed_contig_105102	8.41717925452524	8.32537476995641	117.625887112995	6.52464583762896e-20	9.03213933348172e-19	35.6645583078704
TDU_consensed_contig_12529|TPR_consensed_contig_80517	1.69958936531183	1.49251667124236	11.2827151170711	8.6683201564458e-08	1.06796314506381e-07	8.12340724277666
TDU_consensed_contig_74671|TPR_consensed_contig_53368	2.89472380785926	3.12903413069723	22.4238282169627	3.05904450826036e-11	4.52414001243519e-11	16.2972848070235
TDU_consensed_contig_37416|TPR_consensed_contig_100705	7.3613243741683	7.16404441439613	117.146529703772	6.85554691803718e-20	9.27509794364311e-19	35.5606328374576
TDU_consensed_contig_33536|TPR_consensed_contig_60073	6.70136899314066	6.6068539712194	88.0047779438405	2.19042393403533e-18	1.08579539123871e-17	32.5401770871801
TDU_consensed_contig_80515|TPR_consensed_contig_61818	2.32659188310893	2.09572974491459	19.5832934338235	1.51684424848054e-10	2.14783960219537e-10	14.6915930026369
TDU_consensed_contig_40657|TPR_consensed_contig_100410	5.3320712345461	5.19162778177624	68.228670486847	4.76687096238544e-17	1.46618489406866e-16	29.5872656938642
TDU_consensed_contig_61543|TPR_consensed_contig_60726	1.67923725714344	1.57089494405425	12.8759791508095	1.96030171004043e-08	2.48360362739172e-08	9.69195474359085
TDU_consensed_contig_58951|TPR_consensed_contig_111931	0.507667722384072	0.502535082585046	1.95703184918009	0.0737680494970351	0.0769770051672578	-5.77902974237738
TDU_consensed_contig_16281|TPR_consensed_contig_80763	8.40106321693131	8.12887553728765	154.326580119435	2.42945840785987e-21	2.72606817540248e-19	38.1468845944513
TDU_consensed_contig_99863|TPR_consensed_contig_65282	3.57879641742235	3.7794290407153	30.452062049684	7.95539087872156e-13	1.32877944438498e-12	19.9967073134431
TDU_consensed_contig_13459|TPR_consensed_contig_102382	1.58800655223646	2.16409808148513	9.56356119643243	5.32542586071062e-07	6.3640438356649e-07	6.22366324570044
TDU_consensed_contig_38798|TPR_consensed_contig_60152	5.37153332960775	5.26905498968314	62.9272353845708	1.26774723269307e-16	3.49750711531719e-16	28.6735865793665
TDU_consensed_contig_89442|TPR_consensed_contig_92516	5.76815614670083	5.68306304241629	78.2087883716282	9.13909199637743e-18	3.53273777094254e-17	31.1533561278857
TDU_consensed_contig_56709|TPR_consensed_contig_60660	1.08876921827777	1.11650405239008	5.80288658413448	8.09815390516361e-05	9.05476227831351e-05	1.00760330591462
TDU_consensed_contig_35823|TPR_consensed_contig_78032	4.21855591423289	4.46390439839857	17.9132387450287	4.32225718214996e-10	5.95653179781008e-10	13.3490710905953
TDU_consensed_contig_35657|TPR_consensed_contig_80816	8.44678182459989	8.33946385547191	137.416852124306	9.91451578772063e-21	3.59294970350005e-19	37.1370658205996
TDU_consensed_contig_39518|TPR_consensed_contig_100706	5.89029545041312	5.84292709667404	70.9474107288033	2.97140328664912e-17	9.63052416673236e-17	30.0824853228555
TDU_consensed_contig_37729|TPR_consensed_contig_12642	3.58169868459623	3.70766899262878	32.5903700836411	3.52638786081326e-13	6.08334879695209e-13	20.8214939506011
TDU_consensed_contig_17693|TPR_consensed_contig_7689	1.61067819439152	1.75503680126921	8.08731080655704	3.14456723462964e-06	3.6629461290078e-06	4.34427305634208
TDU_consensed_contig_33263|TPR_consensed_contig_82564	1.67289729148643	1.90441430997484	10.8919970112342	1.28237202251144e-07	1.56811628252875e-07	7.71450918534653
TDU_consensed_contig_19304|TPR_consensed_contig_104743	1.45102904930442	1.20357630083154	10.5951718620952	1.74035235604467e-07	2.11692104492751e-07	7.42502421099966
TDU_consensed_contig_82142|TPR_consensed_contig_74828	0.393936538163796	0.16905513033965	2.19412634755715	0.0484263994353297	0.0507574295083453	-5.3680065894011
TDU_consensed_contig_16036|TPR_consensed_contig_110066	2.30147561305782	2.45402030119071	11.0851420557158	1.05514809195136e-07	1.2955734331092e-07	7.81981756587944
TDU_consensed_contig_36358|TPR_consensed_contig_107828	6.18839137434702	5.09425288804804	32.3757726883401	3.81724493619303e-13	6.56612720250054e-13	20.5786897342327
TDU_consensed_contig_8838|TPR_consensed_contig_6910	0.998993344381167	1.20016504171581	5.60512359522374	0.000110855825630525	0.000123569599326918	0.693230265342141
TDU_consensed_contig_39271|TPR_consensed_contig_39468	7.07375283137627	6.81323796155561	100.020133842282	4.65043965490084e-19	3.29755493908308e-18	33.9358784725354
TDU_consensed_contig_33548|TPR_consensed_contig_52538	4.25908767475568	4.24091907211012	46.4503938980921	4.95927483331196e-15	1.04815167118551e-14	25.0651046770138
TDU_consensed_contig_65263|TPR_consensed_contig_24861	1.86987804357373	1.56251461186463	13.6660333175049	9.94391048051879e-09	1.27674123302321e-08	10.3788011959027
TDU_consensed_contig_34002|TPR_consensed_contig_97173	5.1612999461633	4.32040157124835	64.3569446219228	9.66193776294518e-17	2.74620959329425e-16	28.9096141144685
TDU_consensed_contig_19785|TPR_consensed_contig_103652	2.62837055440566	2.66911005706463	21.82524305954	4.2155681073166e-11	6.17873314819321e-11	15.9886170244526
TDU_consensed_contig_16728|TPR_consensed_contig_51386	4.18854954798537	4.22397077588491	51.8085192902462	1.32817041134385e-15	3.05115353495721e-15	26.3262260607742
TDU_consensed_contig_12939|TPR_consensed_contig_77899	3.45343440348883	3.3086440239242	36.3227375734827	9.58919535463225e-14	1.74500655063582e-13	22.1244670866452
TDU_consensed_contig_104261|TPR_consensed_contig_14705	10.9370643945325	11.1403300318812	103.334525508963	3.13343775909202e-19	2.46664025923248e-18	34.3229417632061
TDU_consensed_contig_74723|TPR_consensed_contig_105356	5.96026489655892	5.85325129268844	90.9337720038716	1.47357368425126e-18	7.90711378852328e-18	32.7941788755018
TDU_consensed_contig_27900|TPR_consensed_contig_56053	3.0642217984044	3.17582526392077	21.326294437157	5.54316611253996e-11	8.06170367549706e-11	15.6639853392563
TDU_consensed_contig_36046|TPR_consensed_contig_90907	4.77931810382579	4.51581447205392	64.342247225191	9.68865830181018e-17	2.75226248008029e-16	28.8557098091056
TDU_consensed_contig_12906|TPR_consensed_contig_111831	3.81249945870423	3.25131555459949	24.9039939053888	8.79280814747225e-12	1.35203249389909e-11	17.5026886467912
TDU_consensed_contig_32991|TPR_consensed_contig_97497	0.584839474222589	1.02318662787703	2.39987864310499	0.0333336697132745	0.0350795215287903	-5.04539795314884
TDU_consensed_contig_8379|TPR_consensed_contig_78542	2.81663154210907	2.49910179237714	18.3904592609943	3.17566843671234e-10	4.40934696597155e-10	13.8689443451629
TDU_consensed_contig_35948|TPR_consensed_contig_50332	5.05726109257419	4.95647932007402	64.1800878344474	9.98883929954975e-17	2.82724553340394e-16	28.8668367970335
TDU_consensed_contig_75082|TPR_consensed_contig_49195	6.01986941734155	5.86865372308064	69.6388636219843	3.72189592984461e-17	1.17578075965546e-16	29.8811308526439
TDU_consensed_contig_99675|TPR_consensed_contig_105671	3.56444319895045	3.35660082899044	39.4864219211923	3.51126064451708e-14	6.70722171685143e-14	23.1174567508273
TDU_consensed_contig_37925|TPR_consensed_contig_112103	0.616282582611697	0.362174601789824	3.37608639365534	0.00543377085732091	0.00581731091888956	-3.259898158619
TDU_consensed_contig_32910|TPR_consensed_contig_98333	8.89562609228488	8.77798465075059	149.585937768415	3.54582090353921e-21	2.72606817540248e-19	37.8915136738326
TDU_consensed_contig_34607|TPR_consensed_contig_53387	2.48570324791039	2.29254659347061	18.0953708427277	3.83908819743802e-10	5.30075220293966e-10	13.7096361205428
TDU_consensed_contig_19166|TPR_consensed_contig_92562	5.40989930691788	5.28843340657479	78.2652950653852	9.05955637615977e-18	3.51001598124831e-17	31.1078497152526
TDU_consensed_contig_41037|TPR_consensed_contig_98845	4.42359480207212	4.52047257891911	54.0550143838447	7.95491059724627e-16	1.89791859464514e-15	26.8392482236322
TDU_consensed_contig_74846|TPR_consensed_contig_101048	4.4712537567712	4.15120134980297	41.8677995414813	1.73457902932881e-14	3.43094998257299e-14	23.8350138871338
TDU_consensed_contig_68088|TPR_consensed_contig_100532	7.66862711728785	7.52227210565687	113.909789087829	9.62618066044481e-20	1.15184970709356e-18	35.311746493051
TDU_consensed_contig_34284|TPR_consensed_contig_78932	0.0120535561874511	0.53039620503978	0.0518711833777579	0.959476151416026	0.960422660394438	-7.49024495983489
TDU_consensed_contig_46020|TPR_consensed_contig_78060	4.96386971224804	4.78117631469513	67.6220188994122	5.31064587042984e-17	1.61483738829043e-16	29.4373553051828
TDU_consensed_contig_9549|TPR_consensed_contig_74126	3.93421764024159	3.79497271198504	38.7386269515784	4.41981778658489e-14	8.33758897201652e-14	22.9001905158297
TDU_consensed_contig_70566|TPR_consensed_contig_104441	2.84317730685525	2.80596081871359	28.2631826606396	1.94253782385535e-12	3.14569602595918e-12	19.1189420952806
TDU_consensed_contig_41858|TPR_consensed_contig_83573	3.16192974086258	3.33452008288008	21.1222605609752	6.21076190136262e-11	9.00551600644848e-11	15.5350716628312
TDU_consensed_contig_17306|TPR_consensed_contig_62275	1.59360387484016	1.68776167065066	11.1910934565572	9.49229290998919e-08	1.16763603052079e-07	8.0435431276587
TDU_consensed_contig_12973|TPR_consensed_contig_99796	2.88235703117933	3.15373236027351	17.2506245354578	6.71760780931278e-10	9.14088325614815e-10	13.0755576565224
TDU_consensed_contig_9002|TPR_consensed_contig_97931	4.59462329032011	4.75464641266742	39.5841383321982	3.40832876617903e-14	6.51919170413169e-14	23.1551429227198
TDU_consensed_contig_89937|TPR_consensed_contig_12308	0.888965519884674	0.0312160834084067	3.57678356953248	0.00374620668630269	0.00402038701701887	-2.93024707648119
TDU_consensed_contig_70357|TPR_consensed_contig_11576	4.19071360636294	4.18552846482723	46.0019268424948	5.57488265353447e-15	1.16876723730195e-14	24.9472387295913
TDU_consensed_contig_4904|TPR_consensed_contig_101356	0.535301171720958	0.407206652318547	3.23186134386308	0.00710711583303826	0.00758875137933697	-3.51614501619753
TDU_consensed_contig_16723|TPR_consensed_contig_49019	4.00022395815059	4.30744978556366	40.143675276166	2.87839896364334e-14	5.55373916791956e-14	23.326982278198
TDU_consensed_contig_10590|TPR_consensed_contig_98960	5.71754744188623	5.39644447048952	76.7601238973354	1.14595833412308e-17	4.24226166229366e-17	30.9419945764105
TDU_consensed_contig_67301|TPR_consensed_contig_25490	6.13197802851389	6.34404373674314	83.056291137376	4.4136153999953e-18	1.91716418937296e-17	31.8537422634916
TDU_consensed_contig_18302|TPR_consensed_contig_111787	0.67490682981521	0.707505856096792	3.65214995421193	0.003260103757842	0.00350315289958941	-2.75130494456591
TDU_consensed_contig_33773|TPR_consensed_contig_54997	6.69799745730663	6.5069516130602	95.8747486921581	7.76462875078716e-19	4.76923050449379e-18	33.4519513210846
TDU_consensed_contig_13781|TPR_consensed_contig_81576	2.73285208570862	2.39024085780101	22.0730928795063	3.68767555205335e-11	5.42302084444716e-11	16.1176255689578
TDU_consensed_contig_71807|TPR_consensed_contig_74677	1.91766840817592	2.14321603167252	11.0053563374024	1.14327900744557e-07	1.40089990201066e-07	7.79839309770318
TDU_consensed_contig_16943|TPR_consensed_contig_99383	7.54573113797211	7.414001881384	41.7345238522258	1.80249948574008e-14	3.55974353480043e-14	23.7155723355863
TDU_consensed_contig_74494|TPR_consensed_contig_64360	4.57180993967466	4.37544298054282	52.7000146750717	1.08089925928551e-15	2.52135282390117e-15	26.5607889514757
TDU_consensed_contig_33828|TPR_consensed_contig_74784	5.97427835658844	5.8289193155771	88.6611978368871	2.00195562219379e-18	1.00863176258195e-17	32.5309576641177
TDU_consensed_contig_46689|TPR_consensed_contig_111270	1.67417120039864	1.77743313587432	10.2420007391524	2.52615988391709e-07	3.05335846838674e-07	6.99840021084385
TDU_consensed_contig_9586|TPR_consensed_contig_100752	5.26458616718643	4.8548712401411	64.2354930231096	9.88515920381976e-17	2.80102514496395e-16	28.8990394683791
TDU_consensed_contig_35097|TPR_consensed_contig_81002	7.80742218472316	8.60064667675081	34.6633105139319	1.68202007262565e-13	2.98590932066698e-13	21.378861612294
TDU_consensed_contig_12616|TPR_consensed_contig_92588	7.51129003292033	7.34635015114042	115.214063202128	8.38602506853592e-20	1.05313114319844e-18	35.4121380283393
TDU_consensed_contig_12753|TPR_consensed_contig_78270	3.62937610819796	3.68730006159298	38.0799983241699	5.43269896419934e-14	1.01333816892887e-13	22.690424193884
TDU_consensed_contig_12535|TPR_consensed_contig_78071	5.01146078253832	5.06573757198081	57.3257922275719	3.91209225769233e-16	9.85256891010278e-16	27.5709653476506
TDU_consensed_contig_33848|TPR_consensed_contig_39507	3.51279542203327	4.14594459548524	23.1161613507086	2.13241108411283e-11	3.18903099049269e-11	16.6117462141651
TDU_consensed_contig_38301|TPR_consensed_contig_59785	2.36134326752875	2.62861882370392	20.295905692555	9.95208582569755e-11	1.42612363894016e-10	15.1244884756498
TDU_consensed_contig_17120|TPR_consensed_contig_103174	3.00557722069209	3.14973564618824	20.001232147575	1.18263203261103e-10	1.6854167464753e-10	14.880145098094
TDU_consensed_contig_8918|TPR_consensed_contig_76013	6.90386555524744	6.84385437194453	96.7926744134344	6.91842151671115e-19	4.34951816171425e-18	33.5753452197535
TDU_consensed_contig_38207|TPR_consensed_contig_39595	4.15993659188398	3.99061233722407	47.5687873754922	3.72198195196832e-15	7.97275720215801e-15	25.3369851811923
TDU_consensed_contig_43303|TPR_consensed_contig_25153	5.00962218072556	4.90710813567007	55.8453037182646	5.36663942945891e-16	1.3166172700851e-15	27.2672246789851
TDU_consensed_contig_39540|TPR_consensed_contig_61705	8.58496800584761	8.78338186872012	116.404450477455	7.40417016421425e-20	9.65682707664293e-19	35.5640980723808
TDU_consensed_contig_18114|TPR_consensed_contig_64198	0.0399738001081465	0.772335594912774	0.182065759523412	0.858539669801022	0.861937471996732	-7.47890913029021
TDU_consensed_contig_13122|TPR_consensed_contig_92568	5.72964865489306	4.60491572377979	50.171488043449	1.95700375218363e-15	4.36433342272688e-15	26.0149977018696
TDU_consensed_contig_41867|TPR_consensed_contig_8396	4.73952113243919	4.1365688084231	50.7538108654742	1.7025302822399e-15	3.83390474342837e-15	26.1325577860201
TDU_consensed_contig_40934|TPR_consensed_contig_81252	0.206000669168354	0.0583152511374779	0.860760585481442	0.406070045787463	0.414276367846912	-7.13573992861978
TDU_consensed_contig_13021|TPR_consensed_contig_110152	3.16997192514312	3.34072505335701	27.4018273672171	2.81194906020047e-12	4.49477742814338e-12	18.7302606954905
TDU_consensed_contig_71382|TPR_consensed_contig_30708	6.22800084841121	6.16643062405078	100.044395902917	4.63679942895366e-19	3.29018208430719e-18	33.8224023761708
TDU_consensed_contig_37096|TPR_consensed_contig_81688	10.2862568993857	10.4169717102168	128.143655296397	2.3116950592175e-20	5.15481989594433e-19	36.4741612633841
