Tdu_1	Tdu_2	Tdu_3	Tpr_1	Tpr_2	Tpr_3
TDU_consensed_contig_49488|TPR_consensed_contig_97788	-0.230667566839383	0.0951844825683015	0.355598289958652	1.01149835662694	0.349185051858696	0.404985555163366
TDU_consensed_contig_20109|TPR_consensed_contig_100614	4.11780768265954	3.99420223440553	4.27948696191907	4.69576419414984	4.995138182469	4.49244839641371
TDU_consensed_contig_32564|TPR_consensed_contig_37933	2.92082018634625	3.12793306490801	3.06831633787818	3.73269663493483	3.80383953023412	3.74515935897874
TDU_consensed_contig_35330|TPR_consensed_contig_20000	6.12939565693475	5.08131675284039	6.22074728589396	5.19644554868691	4.45504595380242	4.52298276456182
TDU_consensed_contig_35422|TPR_consensed_contig_15082	5.37560544012718	5.35006848169388	5.32624746622624	4.4245743395725	4.64864286594236	4.59373173225089
TDU_consensed_contig_81028|TPR_consensed_contig_80590	3.54994249998569	3.64286596721	3.77962457246475	3.63429293087384	3.86014697113607	3.62644085724576
TDU_consensed_contig_26950|TPR_consensed_contig_8815	1.29826089896745	1.66038372846803	1.5502457208122	1.56118538260057	1.62310777383523	1.36509282803985
TDU_consensed_contig_33198|TPR_consensed_contig_10840	2.07467764385237	2.2813745383734	2.10214993295406	1.89165858662094	1.88070829361839	1.63485309706196
TDU_consensed_contig_74051|TPR_consensed_contig_6526	2.38824226580511	1.86417893092715	2.24744948610303	3.31660182887295	3.222461366862	3.3951153111393
TDU_consensed_contig_62030|TPR_consensed_contig_60408	2.76417072804484	2.41711257745566	2.80038313263155	2.53959852039242	2.60674432762634	2.27467753281763
TDU_consensed_contig_17031|TPR_consensed_contig_109914	6.96900477799698	6.94884412556262	7.01063202904486	6.65827878811117	6.68059062021935	6.72592965885135
TDU_consensed_contig_8411|TPR_consensed_contig_99387	7.59805829987259	7.50993442627806	7.58206400410824	7.3105072315201	7.4954181377336	7.26950939615771
TDU_consensed_contig_27779|TPR_consensed_contig_53763	5.46897924386714	5.42372203435465	5.70216126942631	5.23052654393001	5.42035484773823	5.65360318822829
TDU_consensed_contig_68268|TPR_consensed_contig_39583	0.570786753778537	1.01963344956112	1.01349231313366	2.58245399935422	2.39437382562495	2.10744161890296
TDU_consensed_contig_80238|TPR_consensed_contig_14125	1.87845415554073	1.3508393580365	2.21247334786005	3.13659357660848	3.60948448997125	3.29958287458046
TDU_consensed_contig_37131|TPR_consensed_contig_99926	6.06263985010821	6.37642853126526	6.47983450721109	3.54321883607112	3.67896100856874	3.64321656999659
TDU_consensed_contig_33167|TPR_consensed_contig_101479	6.578526354882	6.43938979454444	6.40435760187851	6.30651857805079	6.39556498714099	6.46243582734727
TDU_consensed_contig_32956|TPR_consensed_contig_76055	4.53638182012559	4.29265194396754	4.48396501913646	4.57363014896721	4.82639137222397	4.71506122796231
TDU_consensed_contig_19619|TPR_consensed_contig_26819	3.53789487222116	3.40231557552758	3.80918903000689	5.99903013902972	5.98303893709932	5.89333696278149
TDU_consensed_contig_37032|TPR_consensed_contig_67007	8.27882469470548	8.39849928912042	8.13301800547448	6.83777049202718	6.79514043823953	6.95761972440007
TDU_consensed_contig_12620|TPR_consensed_contig_22299	0.789796535720332	0.630221757957775	0.591665648192176	0.684333613373433	1.07561997853273	0.296051183610202
TDU_consensed_contig_17105|TPR_consensed_contig_97165	6.55854000850796	6.31534067681511	6.30305665544782	6.05335586866662	6.2398086104259	6.29295384603461
TDU_consensed_contig_36039|TPR_consensed_contig_28666	4.63015338007315	4.62130440922609	4.58655272479852	4.19989010672806	5.11568384439245	5.114476718379
TDU_consensed_contig_9442|TPR_consensed_contig_81354	2.15574925449969	1.96429041571735	2.08291371409114	2.21585685513313	2.06767122541724	1.46911589258308
TDU_consensed_contig_38943|TPR_consensed_contig_99238	1.14784405641435	1.3508393580365	1.49310181370859	1.16976044054368	1.04355876930043	0.600905765138623
TDU_consensed_contig_9633|TPR_consensed_contig_89820	2.78470765904753	2.40528714205887	2.62529642607346	4.4440705151983	4.9654999712823	4.48935911249047
TDU_consensed_contig_27318|TPR_consensed_contig_102442	6.60186082430281	6.78682119214159	6.71978159344813	6.54637917696445	6.88212534023157	6.6974326888172
TDU_consensed_contig_37326|TPR_consensed_contig_96916	7.86057889850695	7.70854172953584	7.91376386218131	7.51422928854811	7.7673443273328	7.59355192355858
TDU_consensed_contig_11016|TPR_consensed_contig_108261	6.7462851778314	7.1159660447048	7.28027885382856	8.09449583797692	7.99710130025849	7.69793458307896
TDU_consensed_contig_16274|TPR_consensed_contig_52189	5.84278545946582	5.86255822859506	6.04924011783984	6.12516503830511	6.34713431229393	6.55915925458945
TDU_consensed_contig_38251|TPR_consensed_contig_54492	4.10561582102505	3.5546161012056	3.34352545765808	4.81436588769223	4.80024626551011	4.71770352731061
TDU_consensed_contig_68653|TPR_consensed_contig_10977	4.17337914852148	4.19986345939518	4.00585225093153	2.85134113143345	2.36872523825434	2.54843834524449
TDU_consensed_contig_100081|TPR_consensed_contig_11687	2.91151244412002	2.6352927475052	2.72793133828326	2.94189288914108	3.10310071495484	3.07895306194327
TDU_consensed_contig_4853|TPR_consensed_contig_98747	4.40988725984509	4.1581942800941	4.39707492593481	4.4245743395725	4.19900239403801	4.24384566714619
TDU_consensed_contig_77540|TPR_consensed_contig_14722	2.77447573643658	2.39336397468305	2.81211242521365	1.86875818451086	1.88070829361839	1.72165792459923
TDU_consensed_contig_38741|TPR_consensed_contig_110317	2.47925320431259	2.65540032095377	3.02865212030467	2.63768352007461	3.56500481927166	2.81838269606095
TDU_consensed_contig_16670|TPR_consensed_contig_97278	3.07050196788118	3.27163752700811	3.03867087612966	4.02967837269196	4.11278977112327	4.17244775009746
TDU_consensed_contig_39110|TPR_consensed_contig_101020	5.43039791296756	4.82366035390097	5.27207493439637	5.55671467855534	5.65063967600631	5.61585610660459
TDU_consensed_contig_37682|TPR_consensed_contig_80949	1.23996225840278	0.855514069800018	1.37153983382767	3.36649827311995	2.73273226500972	3.25662103878166
TDU_consensed_contig_37289|TPR_consensed_contig_103297	0.789796535720332	0.588999095231262	0.073198559257927	1.79779166315672	1.13768094666498	1.63485309706196
TDU_consensed_contig_38923|TPR_consensed_contig_5419	2.04092885249783	2.21518425867893	1.80625969896822	1.79779166315672	1.38800430074922	1.06656933748743
TDU_consensed_contig_40355|TPR_consensed_contig_82914	6.03504793071732	5.92600685748141	5.98073887117596	6.07227259564162	6.23182810122054	6.11196811917123
TDU_consensed_contig_74848|TPR_consensed_contig_15204	4.14586097013524	4.39186662629655	4.36159703058009	3.67446336934937	4.36386494716381	3.92968753106705
TDU_consensed_contig_9083|TPR_consensed_contig_75258	4.59279066340214	4.54521740320335	4.69505243743103	4.99176213856568	5.33683665943105	4.88924088812316
TDU_consensed_contig_18895|TPR_consensed_contig_15771	9.494576949776	9.48596761291181	9.60779063008104	9.33453679476558	9.47860858420473	9.27999483739113
TDU_consensed_contig_27886|TPR_consensed_contig_77911	5.19751311781347	5.26919297114355	5.100955154384	5.19874283426928	5.3384892312508	5.38766805894529
TDU_consensed_contig_79832|TPR_consensed_contig_49219	4.86042774391088	5.07012578496788	4.97878884379069	4.95689978137988	4.87502614747485	4.97345993309595
TDU_consensed_contig_35218|TPR_consensed_contig_65571	6.93954365522501	7.05813949021794	7.12906721786385	6.63471719055662	6.80054604629891	6.65945591447372
TDU_consensed_contig_8833|TPR_consensed_contig_81936	3.21369660370897	3.60717911129628	2.58484438233616	2.98512294120265	3.8416209375483	3.47849422489894
TDU_consensed_contig_77054|TPR_consensed_contig_97351	2.7007453479032	2.22866748804255	2.83528874757975	3.46139461311744	3.0066171909123	3.11948086852588
TDU_consensed_contig_8812|TPR_consensed_contig_110212	5.23530689766469	5.16785032189056	5.27419654513297	5.02061700123787	5.14808390583382	4.85604676881478
TDU_consensed_contig_23074|TPR_consensed_contig_49253	7.42038412433955	7.29325361008075	7.21992202414533	7.04603818048018	7.1992297870625	7.20176262505345
TDU_consensed_contig_65195|TPR_consensed_contig_16951	6.4242752766419	6.12117147602319	5.92646596079402	6.28181061305939	6.56676828977712	6.21748378049693
TDU_consensed_contig_28264|TPR_consensed_contig_78266	4.74988007049444	4.79901744815582	4.90403491465469	4.10509772367923	4.37356921048565	4.09326765887822
TDU_consensed_contig_38521|TPR_consensed_contig_80478	4.54543642123378	4.09702348223208	4.45806979755382	3.02709521167796	3.42891224432943	3.44699308168494
TDU_consensed_contig_89861|TPR_consensed_contig_100162	2.67896840550795	1.86417893092715	2.36359108071218	1.64444088624992	2.62852127002159	2.57199307322338
TDU_consensed_contig_25033|TPR_consensed_contig_62268	3.59715145777794	3.87493733306341	4.13754079284324	2.25170205407985	2.24730543783948	1.31012636882192
TDU_consensed_contig_40231|TPR_consensed_contig_113188	0.868868106711531	1.3508393580365	1.2387846249759	0.517683743963982	0.633914528791808	1.22353868382583
TDU_consensed_contig_36002|TPR_consensed_contig_14198	4.07259131660391	4.3086111226472	4.32112607270151	4.23612925015939	4.41801217597981	4.08919224644811
TDU_consensed_contig_67302|TPR_consensed_contig_100720	6.1532835300217	5.99469554781122	6.29576504044147	7.06379074952232	7.1436009182088	6.96375411533929
TDU_consensed_contig_9068|TPR_consensed_contig_75483	7.23367396592172	7.06567193371312	7.06862196123297	6.73704985328366	7.13268932856098	7.05695046835463
TDU_consensed_contig_5287|TPR_consensed_contig_121116	1.2099050245466	1.44625892311518	1.27313612976668	2.08288298986371	1.93414755257985	2.10744161890296
TDU_consensed_contig_67456|TPR_consensed_contig_11253	0.617329339715567	-0.161973356928823	0.149147412491226	2.16036174254143	2.06767122541724	2.47537488305476
TDU_consensed_contig_35342|TPR_consensed_contig_99345	6.23110419025243	6.16127367302607	6.19298093536278	5.72235469071337	6.02366624746043	6.03672482655397
TDU_consensed_contig_16214|TPR_consensed_contig_64632	3.47609977127372	3.4491414316483	3.41449197901222	3.46139461311744	3.27863177203339	3.3413022647051
TDU_consensed_contig_27726|TPR_consensed_contig_25195	2.30538533340083	1.62002599085189	2.24744948610303	2.0010059828093	2.01903645016636	1.84279436210087
TDU_consensed_contig_82289|TPR_consensed_contig_109970	2.42795197560708	1.73786248114574	2.2983734212657	1.01149835662694	1.46264310164198	0.890412382333608
TDU_consensed_contig_79721|TPR_consensed_contig_109887	7.50867908442831	7.14113911591437	7.6024708161224	8.23206945841763	8.30728953291996	8.48752171533378
TDU_consensed_contig_45969|TPR_consensed_contig_96639	5.68512646815059	5.73491278672035	5.82302269934948	5.41768795398726	5.53577204414674	5.42209764274032
TDU_consensed_contig_33402|TPR_consensed_contig_25453	4.67484837879292	4.8674148837774	4.60014712494727	4.38477333151453	4.70096755073464	4.63625038050377
TDU_consensed_contig_69928|TPR_consensed_contig_109301	6.88471056097985	6.70899273616929	6.93688257673936	6.54186228210104	6.70833561070226	6.74418773808161
TDU_consensed_contig_59136|TPR_consensed_contig_110582	1.77960076861444	2.02736909834073	2.41063965351661	1.86875818451086	2.01903645016636	2.30310594114415
TDU_consensed_contig_85107|TPR_consensed_contig_14884	7.03317168980518	6.97657941779322	7.04769066538622	7.38047921721848	7.2865722482351	7.26002389052254
TDU_consensed_contig_22908|TPR_consensed_contig_100754	2.15574925449969	1.44625892311518	1.70923524457335	1.20675464802588	0.676349795112205	1.06656933748743
TDU_consensed_contig_46122|TPR_consensed_contig_78007	3.66518897849416	3.71169581916428	3.73102393333864	3.73269663493483	3.86014697113607	3.96124774363121
TDU_consensed_contig_73418|TPR_consensed_contig_107236	3.65406988653059	3.58113697745829	3.36757093162473	-0.142829789764351	0.182535182449244	0.404985555163366
TDU_consensed_contig_59266|TPR_consensed_contig_92797	4.55742149569249	5.17134564774541	5.20693090907686	3.38275416387787	3.77971363288004	3.80602019504324
TDU_consensed_contig_56647|TPR_consensed_contig_7019	2.68989796566621	1.88135407473528	2.24744948610303	3.20218191823605	3.20807027455638	2.83794496243947
TDU_consensed_contig_20394|TPR_consensed_contig_89531	4.72352874354749	4.58507339201746	4.62030151615306	3.35005712605843	4.36710695985596	4.29073738371373
TDU_consensed_contig_17506|TPR_consensed_contig_74937	-0.315556464425896	-0.39024234460194	0.149147412491226	-0.0526319807927728	0.349185051858696	0.296051183610202
TDU_consensed_contig_47047|TPR_consensed_contig_111382	1.32654994339887	1.19472015611922	1.16752594180608	1.53233051992838	1.89874221644865	0.890412382333608
TDU_consensed_contig_38360|TPR_consensed_contig_74901	0.943830164392753	1.16697516563631	0.794482531191864	1.05272101935346	1.68676641105754	2.00733013411276
TDU_consensed_contig_42780|TPR_consensed_contig_39484	5.3907564024406	5.19729409978304	5.27207493439637	5.63174474939144	5.38880203095528	5.49167669538386
TDU_consensed_contig_8499|TPR_consensed_contig_76222	3.42468426177317	3.85333969856568	3.82664119896624	3.10754504409798	3.76504203144409	3.40826068719623
TDU_consensed_contig_28062|TPR_consensed_contig_49750	4.66933664318389	4.20328216962264	4.24528814481356	3.92811346212728	4.02109597234466	3.920542048518
TDU_consensed_contig_42254|TPR_consensed_contig_105450	6.09177568429016	5.98280921865109	5.90197832836076	6.15504794264496	6.16634314894666	6.25434800374255
TDU_consensed_contig_59788|TPR_consensed_contig_39707	0.706138606673423	0.411211976015979	0.536170535600473	-0.142829789764351	0.349185051858696	0.296051183610202
TDU_consensed_contig_35434|TPR_consensed_contig_103033	5.8525458014096	5.84077306507114	5.90882224556392	5.10876714924593	5.59504022349387	5.47146619726942
TDU_consensed_contig_27784|TPR_consensed_contig_92545	7.94824621783018	7.84775286781282	7.88072754116263	8.08148314550096	8.09028426962781	8.03367962871427
TDU_consensed_contig_57169|TPR_consensed_contig_39451	7.58494445589352	7.59372844510437	7.33465821990385	6.86333790872661	7.20377013712276	6.88660154286665
TDU_consensed_contig_42282|TPR_consensed_contig_30896	8.45172514155577	8.48109089263706	8.67922856193178	8.1171412139423	8.08241612207975	7.98049042305758
TDU_consensed_contig_60927|TPR_consensed_contig_97633	4.1218488478814	3.61746575053332	3.70609553704279	3.66784549058486	4.15090810583697	4.03089360588344
TDU_consensed_contig_12554|TPR_consensed_contig_78212	5.36029367450322	5.08502786753213	5.94122855048848	2.96366983153633	2.81099932180699	3.08715021490989
TDU_consensed_contig_12534|TPR_consensed_contig_98909	5.22219139787443	5.66348963933585	5.44776813388652	4.70871777200039	4.97403034375289	4.85604676881478
TDU_consensed_contig_73880|TPR_consensed_contig_64550	4.63863984596098	4.73904067234303	4.68551917559954	4.88454118175179	5.2287126086366	4.82941909103586
TDU_consensed_contig_42047|TPR_consensed_contig_39857	2.30538533340083	2.58376244686512	2.28159770851487	2.04252525224757	2.39437382562495	2.42452574155901
TDU_consensed_contig_71016|TPR_consensed_contig_7194	4.14586097013524	4.38284975293912	4.32522464091513	3.71995752310416	3.91433907149967	3.68161756439788
TDU_consensed_contig_4778|TPR_consensed_contig_6863	1.40823374099258	1.57850672141362	1.5779907112951	1.20675464802588	1.22603682108583	1.39181016641563
TDU_consensed_contig_8569|TPR_consensed_contig_77909	3.19079620159889	3.30384187849933	3.23443260043619	4.1580024696675	4.26305362982979	3.920542048518
TDU_consensed_contig_33155|TPR_consensed_contig_20306	5.94211708874217	5.94655109984935	6.09196263592241	5.71274202855919	5.80204401657251	5.72887962133959
TDU_consensed_contig_70592|TPR_consensed_contig_108186	4.10561582102505	4.03314373596737	4.16066140050827	3.74532424326258	3.9536877389755	3.84037169983401
TDU_consensed_contig_46409|TPR_consensed_contig_92977	2.04092885249783	2.42884187003777	2.31495630546131	1.82183713712337	2.50446327733661	2.75805216185963
TDU_consensed_contig_20879|TPR_consensed_contig_88664	4.56040227163073	4.3707389154742	4.52374108605895	4.94326362087449	4.91323058505183	4.89158292604155
TDU_consensed_contig_39449|TPR_consensed_contig_65243	4.35257641665547	4.15466690659878	4.1328718727784	3.21131292998818	2.51619256991871	3.18204655490737
TDU_consensed_contig_4684|TPR_consensed_contig_51219	0.829873975095668	0.747261179147995	0.92983438408675	0.260525904466858	0.122414190011673	0.404985555163366
TDU_consensed_contig_3310|TPR_consensed_contig_21098	0.979899419100275	0.588999095231262	1.05356975250899	-0.0526319807927728	0.796644028829917	0.238335685753914
TDU_consensed_contig_40805|TPR_consensed_contig_100171	10.0016162969405	9.7812204254566	9.8690627164392	9.51682090525429	9.50579678573242	9.52698992598045
TDU_consensed_contig_73107|TPR_consensed_contig_110303	4.43933103773757	4.29265194396754	4.71705474903265	4.24504856784791	4.52347524586241	4.26567753456668
TDU_consensed_contig_33893|TPR_consensed_contig_98996	3.55592879505142	3.03122142383634	3.33542040802102	3.02709521167796	2.82049077078428	3.08715021490989
TDU_consensed_contig_17041|TPR_consensed_contig_101278	4.11780768265954	3.64286596721	4.09496637434016	2.95282244929934	3.42269372159427	3.20482642356366
TDU_consensed_contig_16971|TPR_consensed_contig_96885	7.83342076603715	7.80620170818926	7.80570978661512	7.49051704122059	7.83622113189059	7.6620304705806
TDU_consensed_contig_35388|TPR_consensed_contig_97062	7.17896581867976	7.13756974334148	7.16666965824693	6.51261437428559	6.88042471719667	6.82114971989649
TDU_consensed_contig_12488|TPR_consensed_contig_55125	8.61741878975998	8.30990008431719	8.30759527106741	8.80261404661356	8.76188960677856	8.78719690309762
TDU_consensed_contig_33071|TPR_consensed_contig_60275	8.04612152171816	7.44065762028497	7.69049227614918	7.93415816198962	7.97309978714046	7.94935291137487
TDU_consensed_contig_24221|TPR_consensed_contig_18986	7.28187538825748	7.24679648640705	7.30539258388259	7.25529325469561	7.39059531277833	7.31384212206075
TDU_consensed_contig_73844|TPR_consensed_contig_59789	3.11982968024475	2.96831467227614	3.40677701388422	3.70063542570253	3.47170718407022	3.3951153111393
TDU_consensed_contig_35087|TPR_consensed_contig_102005	0.522692465577492	1.1098312585327	0.841025117128894	1.69738976619888	1.91655349256511	1.58941012630079
TDU_consensed_contig_29067|TPR_consensed_contig_80441	1.23996225840278	0.411211976015979	0.478455037744186	0.785616949210615	1.04355876930043	1.16278465274674
TDU_consensed_contig_39070|TPR_consensed_contig_86397	2.67896840550795	2.94399901172427	2.54322529313442	1.01149835662694	2.00245356597076	1.41804170798881
TDU_consensed_contig_24458|TPR_consensed_contig_102538	3.88084074837761	3.3783200944586	3.654908082184	1.95825633534996	1.89874221644865	2.26025046218236
TDU_consensed_contig_59804|TPR_consensed_contig_59880	0.74857387299382	0.67029919733311	0.841025117128894	0.260525904466858	0.349185051858696	0.689715032096479
TDU_consensed_contig_13000|TPR_consensed_contig_106846	3.75639337745312	3.46631657545643	3.94322997745579	3.93364103609572	3.97509310257877	3.80602019504324
TDU_consensed_contig_16892|TPR_consensed_contig_83501	6.21889380777385	5.70387305316472	5.89234197069609	6.15267995681848	5.95745667759456	6.05981683712012
TDU_consensed_contig_64554|TPR_consensed_contig_70409	5.65755381732507	5.51733508512614	5.82302269934948	5.21472221485373	5.46188518460806	5.40580503546991
TDU_consensed_contig_12798|TPR_consensed_contig_76069	1.6734724177531	1.89832715333899	1.2387846249759	1.16976044054368	1.46264310164198	0.927406589815809
TDU_consensed_contig_18678|TPR_consensed_contig_6895	2.51656636278065	2.44047657052117	2.28159770851487	1.93639690138622	2.13006776255511	1.19348144996965
TDU_consensed_contig_8396|TPR_consensed_contig_10802	4.01291447632824	3.74960131760251	3.91631324443313	3.59297187126822	3.87843811999356	3.7554828022475
TDU_consensed_contig_99586|TPR_consensed_contig_100117	6.16996794433597	6.19772264428074	6.30824248073279	6.38325922078515	6.62750778558167	6.35367134451791
TDU_consensed_contig_35953|TPR_consensed_contig_92808	6.93667889050115	6.84214431794587	6.9274773138259	5.22827935493846	5.40150608698878	5.46676175275006
TDU_consensed_contig_61342|TPR_consensed_contig_33519	3.39159347530475	2.60459595028228	2.70294898172592	4.36854030465817	3.78941245959884	4.32233050840905
TDU_consensed_contig_67486|TPR_consensed_contig_51662	3.27304461335861	3.40231557552758	3.47476999093633	3.58596848353046	2.91212124624985	2.87629127408895
TDU_consensed_contig_74764|TPR_consensed_contig_49303	6.71184693849986	6.50872606661589	6.45386436773615	5.80308596282623	5.85380544426225	5.71175153382691
TDU_consensed_contig_34567|TPR_consensed_contig_83947	6.39117499958292	6.32321781918475	6.49264634565717	6.77141065570694	7.00114996504996	7.10870040533732
TDU_consensed_contig_17498|TPR_consensed_contig_82393	6.56523293564986	6.44661955179869	6.59463984017065	5.78790754779854	6.14099912302052	6.03036232433043
TDU_consensed_contig_13777|TPR_consensed_contig_97339	0.789796535720332	-0.39024234460194	1.30668868947771	3.27366130665599	4.03746715557355	3.42775686282202
TDU_consensed_contig_16187|TPR_consensed_contig_98410	8.14101574649863	8.08468035577786	8.1394332340138	7.76192621059971	7.8602907732833	7.87407231178396
TDU_consensed_contig_74716|TPR_consensed_contig_98531	0.522692465577492	0.588999095231262	1.2035951965136	-0.239045105023654	-0.00590990696386617	-0.518393163233721
TDU_consensed_contig_34688|TPR_consensed_contig_96658	2.60005134828373	2.22866748804255	2.1583659425206	2.0010059828093	2.09920679885035	2.18586826585978
TDU_consensed_contig_46932|TPR_consensed_contig_111328	0.74857387299382	1.51389763999054	0.886113006657432	1.41076854004747	1.04355876930043	1.0993592726051
TDU_consensed_contig_43569|TPR_consensed_contig_5148	2.74333722462767	2.24202587089757	2.42598761785005	2.40281978693198	2.4565685872323	2.39841290123988
TDU_consensed_contig_35338|TPR_consensed_contig_80997	6.46142480858819	6.44011440281728	6.53661247006277	6.23220964158257	6.44011544862213	6.36551411437396
TDU_consensed_contig_27270|TPR_consensed_contig_82424	4.95859222591837	4.72958809116682	4.74179610635751	4.42849470894384	4.85669141249986	4.57636708882519
TDU_consensed_contig_58800|TPR_consensed_contig_78129	3.29468544474362	3.40231557552758	3.49674039077194	3.70063542570253	4.32104208751299	3.94780638825745
TDU_consensed_contig_48454|TPR_consensed_contig_60099	1.85921793667781	1.64034597523148	2.1583659425206	1.6711582246257	1.30929232473518	1.58941012630079
TDU_consensed_contig_12646|TPR_consensed_contig_96653	4.11780768265954	4.15466690659878	4.25820788823929	4.33551580023703	4.71120855232386	4.64182602045193
TDU_consensed_contig_9113|TPR_consensed_contig_107541	5.65057752210214	5.58572841815398	5.51210277563864	5.57274478837429	5.9596059443472	5.59013129354445
TDU_consensed_contig_35931|TPR_consensed_contig_11059	-0.716094394009625	-0.0932606068448088	0.645104907153637	0.112427265477724	-0.0746226570478804	-0.621486656197825
TDU_consensed_contig_45274|TPR_consensed_contig_105299	1.11578284718205	1.86417893092715	1.5779907112951	1.6172194175149	2.23316125551921	2.05825406927543
TDU_consensed_contig_39911|TPR_consensed_contig_101738	5.76997634972604	5.63339321458972	5.84030931704431	6.19356878793134	6.19672649036223	6.17581460119586
TDU_consensed_contig_49876|TPR_consensed_contig_52762	-0.00239857916626611	-0.475131242188453	-0.00697178942605631	0.517683743963982	0.717572457838718	0.296051183610202
TDU_consensed_contig_17775|TPR_consensed_contig_75593	7.15056635681036	7.0880361348073	7.02330122168774	7.15179095912728	7.44107718123616	7.34451134523243
TDU_consensed_contig_33223|TPR_consensed_contig_101889	7.85452032775156	7.6991892195206	7.73391723273919	7.7506185429321	7.67520590137994	7.58054644635979
TDU_consensed_contig_32975|TPR_consensed_contig_97153	4.20038225042809	3.60717911129628	3.8609246745666	4.95418284076354	4.94828640342301	5.04884174493809
TDU_consensed_contig_45835|TPR_consensed_contig_49287	6.94980996094527	6.99000224587625	6.86691170029414	5.86225140556928	6.22648313046012	6.1681073639495
TDU_consensed_contig_42946|TPR_consensed_contig_33734	4.38991884361249	4.38886725922684	4.61361462102582	2.83961183885134	3.32604855306076	2.98556961537395
TDU_consensed_contig_39999|TPR_consensed_contig_16372	4.10561582102505	4.21687656977138	4.21025892679461	5.79551671649733	6.04507766227199	5.91191518381968
TDU_consensed_contig_41183|TPR_consensed_contig_35045	4.39326616539461	4.5955182886148	4.34150346007287	4.07540140849426	4.22782123076401	4.15305639578486
TDU_consensed_contig_57565|TPR_consensed_contig_22015	1.51041413579905	2.0118560989694	2.28159770851487	1.69738976619888	1.82521318102669	1.63485309706196
TDU_consensed_contig_63668|TPR_consensed_contig_50994	0.74857387299382	0.0951844825683015	0.746388242990818	0.329238654550872	0.498562675896922	0.645993654667161
TDU_consensed_contig_104484|TPR_consensed_contig_68494	0.522692465577492	0.45775456195301	0.645104907153637	0.394826996178449	0.122414190011673	0.238335685753914
TDU_consensed_contig_16230|TPR_consensed_contig_98625	0.662417229244105	0.923418134301822	1.2035951965136	1.2428239027334	1.25432586551725	1.25298246171832
TDU_consensed_contig_33738|TPR_consensed_contig_92701	6.34956407692237	6.28500904144832	6.46690787316336	6.64822804180603	6.64497485392377	6.72001157609136
TDU_consensed_contig_33430|TPR_consensed_contig_92557	5.22782693254386	5.22109868294251	5.31804448724888	5.31342525135277	5.43433155056024	5.45888676026619
TDU_consensed_contig_40811|TPR_consensed_contig_19314	6.2780327199935	6.25649635370591	6.34302022387918	5.92047830095819	6.06916495639543	5.91076102772541
TDU_consensed_contig_40759|TPR_consensed_contig_16065	5.09434870983555	5.25113853136985	5.22019716385073	4.31024166409351	4.36386494716381	4.28005070491649
TDU_consensed_contig_24951|TPR_consensed_contig_58952	9.98666702633283	9.59742771730184	9.91593112417109	10.1093396548584	10.4598700318492	10.2451912645552
TDU_consensed_contig_33265|TPR_consensed_contig_92722	6.31291669264944	6.26388218062661	6.3936637217493	6.17618670970311	6.29020597349784	6.20999653675267
TDU_consensed_contig_13469|TPR_consensed_contig_46303	0.706138606673423	0.546563828910866	-0.00697178942605631	0.112427265477724	-0.00590990696386617	-0.852812202304281
TDU_consensed_contig_35243|TPR_consensed_contig_4717	7.14511660944754	7.08294154028366	7.03273063460767	6.69617075890972	7.01206377641214	6.7755937126069
TDU_consensed_contig_33682|TPR_consensed_contig_80496	5.01400207158584	5.12883222046276	5.11048579212212	4.46330673406121	4.69323880881735	4.53201846241246
TDU_consensed_contig_79894|TPR_consensed_contig_110107	7.30471891024283	7.36407254590849	7.49332949382283	7.13209312050737	7.42444539201088	7.17845448306856
TDU_consensed_contig_12432|TPR_consensed_contig_109948	7.04758274788697	6.68657325244889	7.24447680631197	6.69860774435555	6.89902221548707	6.90816079564713
TDU_consensed_contig_56565|TPR_consensed_contig_97287	7.01427384233938	6.61970620917245	6.9791140314492	7.98429088913455	7.95866603410071	8.14583954175037
TDU_consensed_contig_27304|TPR_consensed_contig_60628	2.0237537086897	2.14581055563827	1.65816105997908	0.735863914013516	0.676349795112205	0.813450400518724
TDU_consensed_contig_17385|TPR_consensed_contig_99023	6.39117499958292	5.81976793863319	6.08230842981925	6.01996757739575	6.00193226694399	6.32969010897368
TDU_consensed_contig_12868|TPR_consensed_contig_92918	2.58841664780033	2.65540032095377	2.84673876832329	1.9797894968996	2.06767122541724	2.0912313917217
TDU_consensed_contig_18139|TPR_consensed_contig_100975	10.3642701388369	11.0097374134186	10.5938172398142	6.41522054267795	7.46888077088731	7.1405569636374
TDU_consensed_contig_59546|TPR_consensed_contig_78189	3.9687243435436	3.60717911129628	4.06586901745944	2.85134113143345	3.26479286456832	3.27108426809363
TDU_consensed_contig_45921|TPR_consensed_contig_39540	6.8467585655743	6.80718499680005	6.91801033325474	6.21528964653888	6.12576762512148	6.18061079923317
TDU_consensed_contig_12853|TPR_consensed_contig_97091	4.0172599466042	3.18437821189776	3.64182232316434	2.38678967711303	3.0066171909123	2.82819698588791
TDU_consensed_contig_37070|TPR_consensed_contig_64451	3.74071175522085	2.92755786466275	2.90266418292128	2.02191497257228	2.13006776255511	1.84279436210087
TDU_consensed_contig_28242|TPR_consensed_contig_77979	2.84462056046485	2.77968265684037	2.82374712569706	4.40481108475107	4.63525969909056	4.31885413313446
TDU_consensed_contig_33621|TPR_consensed_contig_92766	5.79550014752779	5.84625027377936	5.75628801027753	4.99440928617238	5.47245996000219	5.20576782329748
