FUSION_ID,Tdu_1,Tdu_2,Tdu_3,Tpo_1,Tpo_2,Tpo_3
TDU_consensed_contig_64381|TPO_consensed_contig_89508,8,5,4,15,16,12
TDU_consensed_contig_47301|TPO_consensed_contig_86180,26,29,36,34,10,16
TDU_consensed_contig_12648|TPO_consensed_contig_16316,95,89,92,52,73,67
TDU_consensed_contig_12371|TPO_consensed_contig_84318,2834,2868,2523,2475,3078,2627
TDU_consensed_contig_39928|TPO_consensed_contig_58582,2,1,0,1,3,0
TDU_consensed_contig_18461|TPO_consensed_contig_39694,0,0,0,0,0,0
TDU_consensed_contig_33436|TPO_consensed_contig_27538,5907,6220,5374,6105,6376,6482
TDU_consensed_contig_102177|TPO_consensed_contig_20130,111,105,90,48,66,70
TDU_consensed_contig_33688|TPO_consensed_contig_34221,866,825,792,1719,2207,1828
TDU_consensed_contig_18692|TPO_consensed_contig_108159,0,0,0,0,0,0
TDU_consensed_contig_56846|TPO_consensed_contig_34589,87,95,72,330,388,361
TDU_consensed_contig_13355|TPO_consensed_contig_100955,101,64,63,429,415,472
TDU_consensed_contig_86970|TPO_consensed_contig_111565,0,0,0,0,0,0
TDU_consensed_contig_20226|TPO_consensed_contig_42203,1133,880,779,1032,1023,1183
TDU_consensed_contig_88810|TPO_consensed_contig_116113,3,3,7,2,21,3
TDU_consensed_contig_61588|TPO_consensed_contig_105827,74,77,78,69,63,76
TDU_consensed_contig_101945|TPO_consensed_contig_68391,0,0,0,0,0,0
TDU_consensed_contig_27936|TPO_consensed_contig_35859,910,938,898,908,926,989
TDU_consensed_contig_19428|TPO_consensed_contig_40171,360,386,312,191,179,190
TDU_consensed_contig_8472|TPO_consensed_contig_16638,85,67,56,89,108,122
TDU_consensed_contig_16874|TPO_consensed_contig_58867,13696,13072,10881,12101,14016,12889
TDU_consensed_contig_45868|TPO_consensed_contig_35616,4321,4821,3920,4222,4715,4441
TDU_consensed_contig_9216|TPO_consensed_contig_47340,14,11,11,5,13,15
TDU_consensed_contig_36218|TPO_consensed_contig_95174,945,1123,958,1034,1143,1086
TDU_consensed_contig_91839|TPO_consensed_contig_66236,0,0,0,0,0,0
TDU_consensed_contig_34888|TPO_consensed_contig_91844,187,254,209,101,101,83
TDU_consensed_contig_57766|TPO_consensed_contig_28199,26,61,26,97,92,89
TDU_consensed_contig_37324|TPO_consensed_contig_36079,878,786,602,904,1076,1054
TDU_consensed_contig_82274|TPO_consensed_contig_102463,946,972,993,1179,1332,1157
TDU_consensed_contig_69610|TPO_consensed_contig_9736,64,72,43,29,52,41
TDU_consensed_contig_62134|TPO_consensed_contig_19579,46,84,64,76,124,111
TDU_consensed_contig_45014|TPO_consensed_contig_8890,262,323,247,277,292,312
TDU_consensed_contig_33119|TPO_consensed_contig_35778,60,79,57,50,64,71
