FUSION_ID,BOTH_EXACT,BOTH_INEXACT_EQUAL,SAM_A_ONLY_EXACT,SAM_B_ONLY_EXACT,SAM_A_EXACT_SAM_B_INEXACT,SAM_B_EXACT_SAM_A_INEXACT,SAM_A_ONLY_SINGLE_INEXACT,SAM_B_ONLY_SINGLE_INEXACT,SAM_A_INEXACT_BETTER,SAM_B_INEXACT_BETTER
TDU_consensed_contig_40482|TPR_consensed_contig_106942,67,6,409,0,25,0,136,1,10,3
TDU_consensed_contig_41963|TPR_consensed_contig_109425,100,18,0,0,15,0,0,0,6,0
TDU_consensed_contig_19573|TPR_consensed_contig_18202,493,61,3,134,185,4,3,104,104,5
TDU_consensed_contig_33332|TPR_consensed_contig_92493,240,63,0,0,70,0,3,2,38,3
TDU_consensed_contig_41680|TPR_consensed_contig_17074,12,0,373,0,42,1,107,0,12,0
TDU_consensed_contig_12636|TPR_consensed_contig_74015,3,3,3263,0,1,0,1092,0,0,0
TDU_consensed_contig_21950|TPR_consensed_contig_19832,1,1,7,17,8,0,2,65,2,0
TDU_consensed_contig_33741|TPR_consensed_contig_92566,1330,172,6,0,900,4,19,5,329,17
TDU_consensed_contig_61486|TPR_consensed_contig_11851,5,0,6,0,8,0,5,0,1,0
TDU_consensed_contig_38105|TPR_consensed_contig_86114,662,83,46,0,586,8,78,5,330,36
TDU_consensed_contig_20940|TPR_consensed_contig_21265,0,0,58,0,0,0,26,0,0,0
TDU_consensed_contig_69660|TPR_consensed_contig_105344,660,131,1911,1,188,3,440,5,97,15
TDU_consensed_contig_57023|TPR_consensed_contig_36284,0,0,43,0,0,0,9,0,0,0
TDU_consensed_contig_75341|TPR_consensed_contig_55429,0,0,0,8,0,0,0,45,0,0
TDU_consensed_contig_6165|TPR_consensed_contig_74589,0,0,432,943,0,0,305,369,0,0
TDU_consensed_contig_63721|TPR_consensed_contig_15160,527,108,7,2,102,1,1,30,38,9
TDU_consensed_contig_4784|TPR_consensed_contig_100829,1201,234,2,22,285,7,10,8,148,12
TDU_consensed_contig_37031|TPR_consensed_contig_55762,32,0,2048,286,9,0,539,185,9,0
TDU_consensed_contig_19150|TPR_consensed_contig_101665,0,0,0,55,0,0,0,17,0,0
TDU_consensed_contig_20714|TPR_consensed_contig_9740,0,0,0,0,0,0,0,0,0,0
TDU_consensed_contig_39314|TPR_consensed_contig_13802,7064,1114,17,9,1464,18,32,14,728,50
TDU_consensed_contig_21959|TPR_consensed_contig_54355,36,57,23,0,109,2,84,9,308,33
TDU_consensed_contig_84708|TPR_consensed_contig_102141,0,0,20,5,0,0,11,2,0,0
TDU_consensed_contig_40793|TPR_consensed_contig_75282,695,128,9,40,313,4,16,6,117,7
TDU_consensed_contig_9342|TPR_consensed_contig_104092,0,0,0,0,0,0,1,0,0,0
TDU_consensed_contig_13271|TPR_consensed_contig_101541,16,1,1,1,23,2,0,0,12,2
TDU_consensed_contig_32973|TPR_consensed_contig_100500,347,76,0,0,71,2,1,0,33,3
TDU_consensed_contig_32521|TPR_consensed_contig_77966,76,7,2,0,26,1,1,0,18,2
TDU_consensed_contig_8801|TPR_consensed_contig_49029,7,3,0,744,0,0,0,418,2,0
TDU_consensed_contig_26134|TPR_consensed_contig_11877,222,38,0,0,65,1,11,102,33,9
TDU_consensed_contig_4906|TPR_consensed_contig_82072,564,155,0,10687,0,0,0,7031,2,4
TDU_consensed_contig_37322|TPR_consensed_contig_81832,8,1,6,15,8,0,3,20,1,0
TDU_consensed_contig_38803|TPR_consensed_contig_75599,0,0,18,0,0,0,2,0,0,0
TDU_consensed_contig_20693|TPR_consensed_contig_101866,3407,600,70,8,1293,9,71,1,726,30
TDU_consensed_contig_48191|TPR_consensed_contig_111673,34,8,0,0,7,1,0,0,1,0
TDU_consensed_contig_33852|TPR_consensed_contig_104633,147,7,4,0,102,4,9,0,47,6
TDU_consensed_contig_99603|TPR_consensed_contig_120777,385,60,33,222,1036,14,45,133,394,24
TDU_consensed_contig_82249|TPR_consensed_contig_54226,13,1,80,17,177,0,18,8,27,2
TDU_consensed_contig_77275|TPR_consensed_contig_104542,77,12,3,0,3,0,1,0,0,1
TDU_consensed_contig_70924|TPR_consensed_contig_71052,0,0,0,0,0,0,0,0,0,0
TDU_consensed_contig_18455|TPR_consensed_contig_102029,3510,340,30,1,2183,13,66,8,1071,59
TDU_consensed_contig_32871|TPR_consensed_contig_100160,786,129,8,0,412,8,19,5,230,26
TDU_consensed_contig_75901|TPR_consensed_contig_67233,14,4,0,0,0,0,0,0,0,0
TDU_consensed_contig_17809|TPR_consensed_contig_16737,373,62,992,0,0,0,257,1,1,0
TDU_consensed_contig_39094|TPR_consensed_contig_102881,304,115,4,0,145,4,4,50,55,18
TDU_consensed_contig_33242|TPR_consensed_contig_80911,1026,155,2,1,270,5,7,0,110,7
TDU_consensed_contig_37756|TPR_consensed_contig_107372,17,1,5,0,14,0,1,0,6,0
TDU_consensed_contig_100824|TPR_consensed_contig_13723,396,44,3,634,192,0,22,832,69,5
TDU_consensed_contig_22232|TPR_consensed_contig_66358,9,0,2,0,34,0,0,0,6,0
TDU_consensed_contig_79884|TPR_consensed_contig_97853,0,0,2,247,10,0,1,526,5,0
TDU_consensed_contig_40575|TPR_consensed_contig_21195,0,0,415,0,0,0,119,0,0,0
TDU_consensed_contig_101335|TPR_consensed_contig_72984,0,0,134,0,0,0,40,0,0,0
TDU_consensed_contig_48858|TPR_consensed_contig_111268,27,4,0,0,7,0,1,0,5,0
TDU_consensed_contig_41377|TPR_consensed_contig_97800,293,28,1,0,264,2,4,9,83,4
TDU_consensed_contig_20892|TPR_consensed_contig_20477,70,10,24,0,46,0,9,0,13,1
TDU_consensed_contig_88760|TPR_consensed_contig_26734,21,1,0,43,0,0,0,49,0,0
TDU_consensed_contig_16201|TPR_consensed_contig_77840,2393,395,26,2,682,6,32,8,255,43
TDU_consensed_contig_18301|TPR_consensed_contig_75437,0,0,0,548,0,0,0,397,0,0
TDU_consensed_contig_65044|TPR_consensed_contig_70208,1989,441,10012,1,9,0,2651,2,7,5
TDU_consensed_contig_41970|TPR_consensed_contig_17625,25,26,9,278,23,0,2,303,7,5
TDU_consensed_contig_16362|TPR_consensed_contig_99285,2475,218,46,1,2517,27,82,10,1051,73
TDU_consensed_contig_68858|TPR_consensed_contig_6094,0,0,0,0,0,0,0,0,0,0
TDU_consensed_contig_76118|TPR_consensed_contig_71500,0,0,0,0,0,0,0,0,0,0
TDU_consensed_contig_32847|TPR_consensed_contig_80830,5949,558,170,6,9040,58,283,24,3017,175
TDU_consensed_contig_8568|TPR_consensed_contig_102629,147,24,4,0,86,1,6,0,63,4
TDU_consensed_contig_16234|TPR_consensed_contig_99176,2,0,1,0,9,0,2,2,2,0
TDU_consensed_contig_38252|TPR_consensed_contig_53961,309,100,5,0,4,0,1,0,0,1
TDU_consensed_contig_39373|TPR_consensed_contig_54304,0,0,49,334,0,2,7,142,0,1
TDU_consensed_contig_32812|TPR_consensed_contig_60233,16,3,519,0,2,0,121,0,5,1
TDU_consensed_contig_71436|TPR_consensed_contig_32984,0,0,0,1,0,0,0,3,0,0
TDU_consensed_contig_33553|TPR_consensed_contig_99034,113,12,163,0,85,1,22,0,29,5
