FUSION_ID,BOTH_EXACT,BOTH_INEXACT_EQUAL,SAM_A_ONLY_EXACT,SAM_B_ONLY_EXACT,SAM_A_EXACT_SAM_B_INEXACT,SAM_B_EXACT_SAM_A_INEXACT,SAM_A_ONLY_SINGLE_INEXACT,SAM_B_ONLY_SINGLE_INEXACT,SAM_A_INEXACT_BETTER,SAM_B_INEXACT_BETTER
TDU_consensed_contig_62134|TPO_consensed_contig_19579,30,7,6,11,12,25,4,10,5,3
TDU_consensed_contig_45014|TPO_consensed_contig_8890,209,25,0,0,14,12,4,5,8,7
TDU_consensed_contig_33119|TPO_consensed_contig_35778,64,8,213,0,2,0,102,0,0,0
TDU_consensed_contig_27373|TPO_consensed_contig_59761,0,0,1807,0,28,0,1413,0,114,2
TDU_consensed_contig_40824|TPO_consensed_contig_41222,3,0,0,104,3,0,2,203,3,0
TDU_consensed_contig_68824|TPO_consensed_contig_88006,0,0,0,0,0,0,0,0,0,0
TDU_consensed_contig_59544|TPO_consensed_contig_101475,290,35,360,0,45,21,130,3,12,7
TDU_consensed_contig_23462|TPO_consensed_contig_85074,278,27,4,35,92,138,13,25,61,49
TDU_consensed_contig_59252|TPO_consensed_contig_10000,4160,739,13,12,452,526,27,31,476,366
TDU_consensed_contig_59187|TPO_consensed_contig_100864,577,46,0,10,227,186,9,6,107,91
TDU_consensed_contig_74326|TPO_consensed_contig_47243,199,16,0,1,45,26,0,0,25,12
TDU_consensed_contig_59383|TPO_consensed_contig_91061,200978,44043,41,22,421,22,121,11,28,128
TDU_consensed_contig_45891|TPO_consensed_contig_83920,142,35,4,0,116,25,6,0,25,11
TDU_consensed_contig_80841|TPO_consensed_contig_85983,62,11,0,227,19,26,1,155,9,12
TDU_consensed_contig_74539|TPO_consensed_contig_37333,267,18,102,1,54,74,67,2,19,39
TDU_consensed_contig_84445|TPO_consensed_contig_40014,14,0,0,0,0,0,0,0,0,0
TDU_consensed_contig_38621|TPO_consensed_contig_16099,36,13,0,0,30,20,1,0,12,24
TDU_consensed_contig_24387|TPO_consensed_contig_62642,0,0,363,0,1,0,141,0,0,0
TDU_consensed_contig_73880|TPO_consensed_contig_20205,131,9,653,0,6,11,178,0,3,1
TDU_consensed_contig_42577|TPO_consensed_contig_49292,31,17,1,1,8,7,0,1,15,2
TDU_consensed_contig_27733|TPO_consensed_contig_16166,397,66,2,2,183,119,7,5,108,60
TDU_consensed_contig_75131|TPO_consensed_contig_37525,0,0,22,0,0,0,7,0,0,0
TDU_consensed_contig_13259|TPO_consensed_contig_13948,260,52,3,0,13,29,0,2,11,13
TDU_consensed_contig_17519|TPO_consensed_contig_58392,0,0,0,0,0,0,0,0,0,0
TDU_consensed_contig_8818|TPO_consensed_contig_13036,5721,841,3,4,440,574,15,12,306,353
TDU_consensed_contig_9953|TPO_consensed_contig_47330,0,0,0,108,0,0,0,52,0,0
TDU_consensed_contig_7293|TPO_consensed_contig_37856,19,0,802,19,6,4,237,10,6,0
TDU_consensed_contig_74796|TPO_consensed_contig_89874,396,40,1,6,76,203,13,4,33,79
TDU_consensed_contig_35545|TPO_consensed_contig_107904,1834,277,22,15,587,633,22,15,240,262
TDU_consensed_contig_74127|TPO_consensed_contig_106173,1384,328,15,3,615,229,17,9,254,116
TDU_consensed_contig_100459|TPO_consensed_contig_10703,0,0,0,0,0,0,1,0,0,0
TDU_consensed_contig_13517|TPO_consensed_contig_38353,19,10,0,2,18,27,55,5,12,3
TDU_consensed_contig_15885|TPO_consensed_contig_12447,21,3,0,3,4,1,0,1,4,1
TDU_consensed_contig_69277|TPO_consensed_contig_65498,0,0,4,33,0,0,13,386,0,0
TDU_consensed_contig_38977|TPO_consensed_contig_16040,367,52,5,4,127,137,4,18,45,75
TDU_consensed_contig_7261|TPO_consensed_contig_8675,817,114,10,11,320,227,17,16,113,89
TDU_consensed_contig_17492|TPO_consensed_contig_16892,613,123,4,32,191,198,9,35,122,82
TDU_consensed_contig_75151|TPO_consensed_contig_107176,0,0,0,422,0,0,0,199,0,0
TDU_consensed_contig_43796|TPO_consensed_contig_71372,0,0,24,52,0,0,7,32,0,0
TDU_consensed_contig_46444|TPO_consensed_contig_44648,53,4,79,0,1,10,36,0,0,0
TDU_consensed_contig_67387|TPO_consensed_contig_41956,2,4,951,0,44,16,353,0,7,3
TDU_consensed_contig_28343|TPO_consensed_contig_13204,175,23,0,0,17,32,0,5,9,14
TDU_consensed_contig_36365|TPO_consensed_contig_84776,26,3,0,1,10,16,0,3,7,7
TDU_consensed_contig_18354|TPO_consensed_contig_104691,11,0,0,0,0,1,0,0,0,1
TDU_consensed_contig_29364|TPO_consensed_contig_84941,129,12,1,2,13,48,1,6,9,25
TDU_consensed_contig_39043|TPO_consensed_contig_39959,159,83,0,0,17,11,1,0,10,5
TDU_consensed_contig_37143|TPO_consensed_contig_105155,0,0,720,0,2,0,479,0,0,0
TDU_consensed_contig_55445|TPO_consensed_contig_27541,13,4,0,7067,0,0,1,2935,0,0
TDU_consensed_contig_43151|TPO_consensed_contig_59204,32,3,0,1,10,6,1,2,5,4
TDU_consensed_contig_13469|TPO_consensed_contig_48867,23,4,6,0,12,4,4,0,5,0
TDU_consensed_contig_84728|TPO_consensed_contig_5374,0,0,0,4,0,0,0,1,0,0
TDU_consensed_contig_102960|TPO_consensed_contig_71214,0,0,1,0,0,0,6,0,0,0
TDU_consensed_contig_42282|TPO_consensed_contig_19644,6085,856,93,12,2087,440,383,27,1137,360
TDU_consensed_contig_37201|TPO_consensed_contig_85445,164,136,1230,6,46,198,1309,15,94,112
TDU_consensed_contig_37103|TPO_consensed_contig_34302,62,15,0,1247,9,0,1,788,12,13
TDU_consensed_contig_27826|TPO_consensed_contig_85993,9930,1576,6,4,725,872,26,20,487,544
TDU_consensed_contig_45352|TPO_consensed_contig_83765,11,0,0,403,0,0,0,183,0,0
TDU_consensed_contig_79960|TPO_consensed_contig_35107,77,12,6,0,12,9,3,0,5,3
TDU_consensed_contig_79910|TPO_consensed_contig_95972,32,4,0,0,11,9,0,0,5,9
TDU_consensed_contig_45491|TPO_consensed_contig_36054,24,0,0,0,4,1,0,0,5,2
TDU_consensed_contig_66574|TPO_consensed_contig_112457,0,0,95,0,0,0,55,0,0,0
TDU_consensed_contig_11472|TPO_consensed_contig_28195,30,3,0,0,17,16,0,1,5,4
TDU_consensed_contig_100689|TPO_consensed_contig_41642,0,0,2,45,0,0,2,46,0,0
TDU_consensed_contig_63585|TPO_consensed_contig_33368,6656,861,39,22,2534,2326,77,66,967,991
TDU_consensed_contig_77029|TPO_consensed_contig_8511,19,18,894,2,5,23,1325,14,6,85
TDU_consensed_contig_10395|TPO_consensed_contig_12416,0,0,0,0,0,0,0,0,0,0
TDU_consensed_contig_8435|TPO_consensed_contig_36145,219,58,9,0,50,31,15,1,25,19
TDU_consensed_contig_19181|TPO_consensed_contig_87882,0,0,0,0,0,0,0,0,0,0
TDU_consensed_contig_58036|TPO_consensed_contig_25058,0,1,155,0,7,2,133,4,8,13
TDU_consensed_contig_18338|TPO_consensed_contig_37761,161,15,0,855,26,67,1,1352,25,27
TDU_consensed_contig_8661|TPO_consensed_contig_18694,34,10,315,0,0,0,189,0,0,0
